,Unnamed: 0,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state,Location,Total Population,Hispanic or Latino,Population of one race:,Population of two or more races:,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Asian/NHPI Alone and in Combination
781,3773,2019-07-15,shot,toy weapon,43,M,White,Salt Lake City,UT,True,other,Not fleeing,True,-111.906,40.757,True,40-44,40-44,35-44,40-44,40-49,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,7,2019,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
782,3775,2019-08-05,shot,gun,29,M,Hispanic,Salt Lake City,UT,False,attack,Not fleeing,True,,,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,8,2019,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
783,3784,2020-02-13,shot,gun,41,M,White,Salt Lake City,UT,False,other,Foot,False,-111.88,40.763,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,2,2020,1,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
784,3786,2020-05-23,shot,gun,22,M,Hispanic,Salt Lake City,UT,False,other,Foot,True,-111.9,40.75,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,5,2020,2,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
785,3788,2020-07-25,shot,knife,34,M,White,Salt Lake City,UT,True,other,Not fleeing,True,-111.877,40.76,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,7,2020,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
786,3793,2020-08-27,shot,gun,38,M,White,Salt Lake City,UT,False,other,Foot,False,-111.892,40.747,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,8,2020,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
787,3802,2021-04-10,shot,gun,31,M,None,Salt Lake City,UT,False,attack,Not fleeing,False,,,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,4,2021,2,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
788,3803,2021-06-10,shot,knife,39,M,None,Salt Lake City,UT,False,attack,Not fleeing,True,-111.901,40.762,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,6,2021,2,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
789,3813,2022-03-26,shot,gun,38,M,None,Salt Lake City,UT,True,attack,Car,True,-111.944,40.765,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,3,2022,1,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
790,3816,2022-09-26,shot,gun,44,M,None,Salt Lake City,UT,False,attack,Not fleeing,False,-111.88,40.718,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,9,2022,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Salt Lake City, UT","Salt Lake City, UT Metro Area",1257936.0,241610.0,967577.0,48749.0,881574.167,26676.917,58798.667,11083.167,12801.85,25391.233,84189.9
791,3734,2015-07-29,shot,gun,53,M,White,Logan,UT,True,attack,Not fleeing,False,-111.83,41.738,True,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,7,2015,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Logan, UT","Logan, UT-ID Metro Area",147348.0,16099.0,127279.0,3970.0,123974.633,1375.8,2888.717,851.25,1276.633,881.967,3770.684
792,3780,2019-11-11,shot,gun,56,M,None,Cedar City,UT,False,attack,Not fleeing,False,-113.065,37.664,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,11,2019,4,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"Cedar City, UT","Cedar City, UT Micro Area",57289.0,5482.0,49955.0,1852.0,48501.167,501.167,841.417,356.75,1271.75,334.75,1176.167
793,3815,2022-08-03,shot,unknown weapon,83,M,None,St. George,UT,False,other,unknown,False,-113.567,37.095,True,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,other weapon,other weapon,other weapon,1,8,2022,3,Utah,2981835,3041868,3101042,3153550,3205958,3281684,3337975,"St. George, UT","St. George, UT Metro Area",180279.0,20482.0,153981.0,5816.0,150190.367,1367.95,2482.533,1189.25,2406.033,2160.867,4643.4
794,3819,2015-04-14,shot,machete,31,M,White,Jonesboro,AR,True,attack,Not fleeing,False,-90.718,35.834,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,4,2015,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
795,3872,2019-03-07,shot,gun,47,M,White,Jonesboro,AR,False,other,Not fleeing,False,-90.658,35.814,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,3,2019,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
796,3875,2019-06-05,shot,gun,37,M,White,Jonesboro,AR,True,other,Not fleeing,False,-90.553,35.807,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,6,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
797,3914,2022-01-12,shot,gun,31,M,None,Jonesboro,AR,False,attack,Not fleeing,False,,,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,1,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
798,3915,2022-02-09,shot,gun,22,M,None,Jonesboro,AR,False,attack,unknown,False,,,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,2,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
799,3922,2022-06-04,shot,gun,45,M,Black,Jonesboro,AR,False,attack,Car,False,-90.705,35.836,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,6,2022,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Jonesboro, AR","Jonesboro, AR Metro Area",134196.0,7556.0,120888.0,5752.0,100990.917,21195.333,1980.083,757.167,1618.5,98.0,2078.083
800,3844,2017-08-26,shot,gun,18,M,Black,Pine Bluff,AR,False,attack,Foot,True,-91.988,34.25,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,1,8,2017,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Pine Bluff, AR","Pine Bluff, AR Metro Area",87751.0,2289.0,83134.0,2328.0,40839.983,42566.567,796.733,374.75,758.567,125.4,922.1329999999999
801,3860,2018-08-03,shot,gun,34,M,Black,Pine Bluff,AR,False,attack,Not fleeing,False,-92.031,34.246,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,8,2018,3,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Pine Bluff, AR","Pine Bluff, AR Metro Area",87751.0,2289.0,83134.0,2328.0,40839.983,42566.567,796.733,374.75,758.567,125.4,922.1329999999999
802,3884,2019-10-11,shot,gun,40,M,None,Pine Bluff,AR,False,attack,Foot,False,-92.015,34.229,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,10,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Pine Bluff, AR","Pine Bluff, AR Metro Area",87751.0,2289.0,83134.0,2328.0,40839.983,42566.567,796.733,374.75,758.567,125.4,922.1329999999999
803,3845,2017-11-03,shot,gun,44,M,None,Batesville,AR,False,attack,Not fleeing,False,-91.631,35.771,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,11,2017,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Batesville, AR","Batesville, AR Micro Area",55209.0,3620.0,49002.0,2587.0,48497.333,1172.917,490.25,369.167,997.833,61.5,551.75
804,3854,2018-04-12,shot,knife,39,M,Black,Helena-West Helena,AR,False,attack,Not fleeing,False,-90.636,34.545,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,4,2018,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Helena-West Helena, AR","Helena-West Helena, AR Micro Area",16568.0,264.0,15971.0,333.0,5680.783,10398.033,70.283,48.083,100.533,6.283,76.566
805,3857,2018-06-29,shot,gun,36,M,White,Russellville,AR,False,attack,Not fleeing,False,-93.138,35.289,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,6,2018,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Russellville, AR","Russellville, AR Micro Area",83644.0,10619.0,68706.0,4319.0,66848.417,2664.5,1066.417,563.5,1824.917,57.25,1123.667
806,3864,2018-10-12,shot,knife,27,M,Black,Fort Smith,AR,False,other,Not fleeing,False,-94.374,35.407,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,10,2018,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Fort Smith, AR","Fort Smith, AR-OK Metro Area",244310.0,26112.0,198215.0,19983.0,177582.967,11145.967,7830.05,1561.983,19841.133,235.9,8065.95
807,3912,2021-10-17,shot,sharp object,40,M,None,Fort Smith,AR,False,attack,Not fleeing,False,-94.399,35.385,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,10,2021,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Fort Smith, AR","Fort Smith, AR-OK Metro Area",244310.0,26112.0,198215.0,19983.0,177582.967,11145.967,7830.05,1561.983,19841.133,235.9,8065.95
808,3865,2018-11-20,shot,vehicle,33,M,Black,Magnolia,AR,False,attack,Not fleeing,False,-93.232,33.257,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,11,2018,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Magnolia, AR","Magnolia, AR Micro Area",22801.0,773.0,21375.0,653.0,13529.95,7962.95,188.033,117.25,225.617,4.2,192.23299999999998
809,3873,2019-04-07,shot,unarmed,35,M,Black,Blytheville,AR,True,attack,Foot,True,-89.916,35.89,True,30-34,30-34,25-34,30-34,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,1,4,2019,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Blytheville, AR","Blytheville, AR Micro Area",40685.0,1771.0,37522.0,1392.0,23463.95,14592.283,272.2,224.117,355.25,6.2,278.4
810,3889,2019-12-31,shot,gun,37,M,Black,Forrest City,AR,False,attack,unknown,False,-90.79,35.033,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,12,2019,4,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Forrest City, AR","Forrest City, AR Micro Area",23090.0,686.0,21929.0,475.0,9413.667,12616.167,131.667,67.833,167.833,6.833,138.5
811,3891,2020-02-10,shot,gun,40,M,Black,Forrest City,AR,False,attack,Not fleeing,False,-90.795,35.03,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,2,2020,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Forrest City, AR","Forrest City, AR Micro Area",23090.0,686.0,21929.0,475.0,9413.667,12616.167,131.667,67.833,167.833,6.833,138.5
812,3907,2021-06-02,tasered and shot,gun,34,M,White,Hot Springs,AR,False,attack,Other,False,-93.195,34.502,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Hot Springs, AR","Hot Springs, AR Metro Area",100180.0,7047.0,87224.0,5909.0,80019.367,8879.7,1192.0,781.95,2149.867,110.117,1302.117
813,3909,2021-06-16,shot,knife,40,M,White,Harrison,AR,False,other,Not fleeing,False,-93.109,36.252,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Harrison, AR","Harrison, AR Micro Area",44598.0,1055.0,41230.0,2313.0,41539.567,180.583,327.983,305.567,1150.15,39.15,367.133
814,3911,2021-06-26,shot,unknown weapon,37,M,None,Texarkana,AR,False,other,Not fleeing,True,-94.036,33.433,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,6,2021,2,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Texarkana, AR","Texarkana, TX-AR Metro Area",147519.0,9594.0,131051.0,6874.0,95215.183,37432.767,1548.517,964.683,2628.1,135.75,1684.267
815,3917,2022-03-21,shot,gun,30,M,None,Texarkana,AR,False,attack,unknown,False,-94.03,33.419,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,3,2022,1,Arkansas,2978048,2989918,3001345,3009733,3017804,3012232,3025891,"Texarkana, AR","Texarkana, TX-AR Metro Area",147519.0,9594.0,131051.0,6874.0,95215.183,37432.767,1548.517,964.683,2628.1,135.75,1684.267
816,3934,2015-05-15,shot,gun,41,M,White,Rockford,IL,True,attack,Not fleeing,False,-89.069,42.25,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,5,2015,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
817,3990,2017-11-05,shot,Unknown,49,M,Black,Rockford,IL,False,undetermined,Car,False,-89.025,42.264,True,45-49,45-49,45-54,45-49,40-49,,,,,,1,11,2017,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
818,4011,2018-12-30,shot,pole,44,M,Black,Rockford,IL,True,attack,Not fleeing,False,-89.106,42.273,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,1,12,2018,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
819,4048,2021-04-10,shot,metal pipe,27,M,None,Rockford,IL,False,other,Not fleeing,True,-88.999,42.244,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,1,4,2021,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
820,4075,2022-05-28,shot,gun,51,M,None,Rockford,IL,False,attack,unknown,False,-88.971,42.273,True,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,5,2022,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
821,4082,2022-09-01,shot,gun,31,M,None,Rockford,IL,False,other,unknown,True,-89.037,42.217,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,9,2022,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Rockford, IL","Rockford, IL Metro Area",338798.0,53832.0,269896.0,15070.0,226971.083,42371.917,9689.583,2900.033,2861.967,171.417,9861.0
822,3975,2017-01-23,shot,unarmed,27,M,White,Springfield,IL,True,attack,Not fleeing,True,-89.662,39.808,True,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,1,1,2017,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Springfield, IL","Springfield, IL Metro Area",208640.0,5469.0,193260.0,9911.0,166564.667,27941.667,4897.667,1624.917,2008.75,133.333,5031.0
823,3989,2017-09-20,shot,gun,25,M,Black,Peoria,IL,True,other,Not fleeing,False,-89.636,40.724,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,9,2017,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Peoria, IL","Peoria, IL Metro Area",402391.0,15185.0,370968.0,16238.0,330583.7,39728.283,10177.7,2732.483,3760.2,223.633,10401.333
824,3994,2018-02-01,shot,gun,32,M,Black,Peoria,IL,False,attack,Foot,False,-89.617,40.675,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,2,2018,1,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Peoria, IL","Peoria, IL Metro Area",402391.0,15185.0,370968.0,16238.0,330583.7,39728.283,10177.7,2732.483,3760.2,223.633,10401.333
825,4007,2018-07-19,shot,gun,19,M,Hispanic,Peoria,IL,False,other,Foot,False,-89.621,40.681,True,18-24,15-19,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,7,2018,3,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Peoria, IL","Peoria, IL Metro Area",402391.0,15185.0,370968.0,16238.0,330583.7,39728.283,10177.7,2732.483,3760.2,223.633,10401.333
826,4085,2022-10-03,shot,unknown weapon,59,M,None,Peoria,IL,False,undetermined,unknown,False,-89.605,40.686,True,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,other weapon,1,10,2022,4,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Peoria, IL","Peoria, IL Metro Area",402391.0,15185.0,370968.0,16238.0,330583.7,39728.283,10177.7,2732.483,3760.2,223.633,10401.333
827,3998,2018-05-14,shot,gun,53,M,White,Quincy,IL,False,other,Not fleeing,False,-91.398,39.916,True,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,5,2018,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Quincy, IL","Quincy, IL-MO Micro Area",75769.0,1452.0,71263.0,3054.0,69148.5,3301.25,647.917,497.917,659.0,62.417,710.3340000000001
828,4002,2018-06-12,shot,gun,34,M,Black,Danville,IL,False,attack,Car,False,-87.642,40.142,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,6,2018,2,Illinois,12858913,12820527,12778828,12723071,12671821,12785245,12671469,"Danville, IL","Danville, IL Metro Area",74188.0,3816.0,67400.0,2972.0,57598.167,10963.667,664.583,464.083,662.917,18.583,683.1659999999999
829,4092,2015-07-30,shot,gun,48,M,White,Gardnerville Ranchos,NV,False,attack,Not fleeing,False,-119.728,38.906,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,7,2015,3,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV Micro Area",49488.0,6141.0,41065.0,2282.0,39944.933,292.317,1171.683,513.783,1265.85,158.433,1330.116
830,4094,2015-08-15,shot,gun,30,M,White,Carson City,NV,False,attack,Not fleeing,False,-119.722,39.184,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,8,2015,3,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Carson City, NV","Carson City, NV Metro Area",58639.0,14870.0,40975.0,2794.0,38388.367,1271.7,1694.783,576.567,1631.883,205.7,1900.483
831,4116,2016-11-01,shot,gun,76,M,White,Carson City,NV,False,other,Not fleeing,False,-119.761,39.161,True,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,gun,gun,gun,1,11,2016,4,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Carson City, NV","Carson City, NV Metro Area",58639.0,14870.0,40975.0,2794.0,38388.367,1271.7,1694.783,576.567,1631.883,205.7,1900.483
832,4162,2019-08-03,shot,gun,32,M,White,Carson City,NV,False,attack,Not fleeing,False,-119.725,39.174,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,8,2019,3,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Carson City, NV","Carson City, NV Metro Area",58639.0,14870.0,40975.0,2794.0,38388.367,1271.7,1694.783,576.567,1631.883,205.7,1900.483
833,4100,2015-11-22,shot,gun,45,M,White,Reno,NV,False,attack,Not fleeing,False,-119.796,39.501,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,11,2015,4,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Reno, NV","Reno, NV Metro Area",490596.0,122544.0,342486.0,25566.0,302861.867,13917.733,32472.067,4997.85,9538.317,4264.167,36736.234
834,4105,2016-01-25,tasered and shot,knife,38,M,Hispanic,Reno,NV,True,other,Not fleeing,False,-119.804,39.477,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,1,2016,1,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Reno, NV","Reno, NV Metro Area",490596.0,122544.0,342486.0,25566.0,302861.867,13917.733,32472.067,4997.85,9538.317,4264.167,36736.234
835,4106,2016-03-10,shot,toy weapon,22,M,Black,Reno,NV,True,attack,Foot,False,-119.862,39.678,True,18-24,20-24,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,3,2016,1,Nevada,2866939,2917563,2969905,3027341,3080156,3114071,3143991,"Reno, NV","Reno, NV Metro Area",490596.0,122544.0,342486.0,25566.0,302861.867,13917.733,32472.067,4997.85,9538.317,4264.167,36736.234
