,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,state_name,PopEstimate2020,PopEstimate2021,city/state
508,2015-07-13,tasered and shot,box cutter,41,M,White,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,-118.472,33.999,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Los Angeles, CA"
509,2015-07-16,tasered and shot,metal hand tool,25,M,Black,Moreno Valley,CA,TRUE,other,Not fleeing,FALSE,-117.228,33.939,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Moreno Valley, CA"
510,2015-07-17,shot,gun,50,M,White,Needles,CA,TRUE,attack,Not fleeing,FALSE,-114.64,34.884,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"Needles, CA"
511,2015-07-20,shot,knife,54,M,White,Fremont,CA,FALSE,other,Not fleeing,FALSE,-122.027,37.556,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Fremont, CA"
512,2015-07-23,shot,gun,44,F,White,Meadow Vista,CA,TRUE,attack,Not fleeing,FALSE,-121.018,38.975,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"Meadow Vista, CA"
513,2015-07-24,shot,toy weapon,44,M,White,Studio City,CA,FALSE,attack,Not fleeing,FALSE,-118.398,34.143,40-44,40-44,35-44,40-44,40-49,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"Studio City, CA"
514,2015-07-30,shot,gun,25,M,White,Dunsmuir,CA,FALSE,attack,Car,FALSE,-122.27,41.236,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Dunsmuir, CA"
515,2015-07-30,tasered and shot,metal stick,47,M,Hispanic,Whittier,CA,FALSE,attack,Not fleeing,FALSE,-118.055,33.972,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Whittier, CA"
516,2015-08-03,shot,gun,49,M,Black,Oakland,CA,FALSE,attack,Not fleeing,FALSE,-122.269,37.827,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"Oakland, CA"
517,2015-08-04,shot,undetermined,55,M,Hispanic,San Diego County,CA,TRUE,other,Not fleeing,FALSE,-117.465,33.299,50-54,50-54,45-54,50-54,50-59,undetermined,undetermined,undetermined,undetermined,undetermined,California,39499738,39237836,"San Diego County, CA"
518,2015-08-07,shot,toy weapon,30,M,White,Fresno,CA,TRUE,attack,Not fleeing,FALSE,-119.898,36.808,25-29,25-29,25-34,25-29,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"Fresno, CA"
519,2015-08-07,shot,knife,28,M,Black,Long Beach,CA,FALSE,attack,Not fleeing,FALSE,-118.156,33.875,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Long Beach, CA"
520,2015-08-09,shot,meat cleaver,22,M,Hispanic,San Jose,CA,FALSE,attack,Foot,FALSE,-121.843,37.355,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"San Jose, CA"
521,2015-08-12,shot,gun,27,M,Black,Oakland,CA,FALSE,attack,Car,TRUE,-122.271,37.804,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Oakland, CA"
522,2015-08-12,shot,gun,27,M,Hispanic,Hemet,CA,FALSE,attack,Car,FALSE,-117.015,33.745,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Hemet, CA"
523,2015-08-12,tasered and shot,knife,30,F,Black,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,-118.343,34.009,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Los Angeles, CA"
524,2015-08-15,shot,gun,23,M,Black,Sunnyvale,CA,FALSE,attack,Not fleeing,FALSE,-122.027,37.395,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Sunnyvale, CA"
525,2015-08-15,shot,gun,34,M,Black,Inyokern,CA,TRUE,attack,Not fleeing,FALSE,-117.87,35.702,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Inyokern, CA"
526,2015-08-16,shot,gun,29,M,Hispanic,San Jose,CA,FALSE,other,Not fleeing,FALSE,-121.834,37.295,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"San Jose, CA"
527,2015-08-17,shot,unarmed,40,M,Hispanic,San Jose,CA,FALSE,other,Foot,FALSE,-121.828,37.273,35-39,35-39,35-44,35-39,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"San Jose, CA"
528,2015-08-20,shot,gun,17,M,Hispanic,Ontario,CA,TRUE,attack,Not fleeing,FALSE,-117.593,34.019,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,California,39499738,39237836,"Ontario, CA"
529,2015-08-22,shot,carjack,29,M,White,Bakersfield,CA,FALSE,other,Not fleeing,FALSE,-119.047,35.411,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Bakersfield, CA"
530,2015-08-27,shot,chain,30,M,Black,Oakland,CA,FALSE,attack,Not fleeing,TRUE,-122.251,37.812,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Oakland, CA"
531,2015-08-27,shot,box cutter,54,M,White,San Diego,CA,FALSE,other,Not fleeing,TRUE,-117.1,32.792,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"San Diego, CA"
532,2015-08-27,shot,contractor's level,29,M,Hispanic,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.451,34.205,25-29,25-29,25-34,25-29,18-29,,,,,,California,39499738,39237836,"Los Angeles, CA"
533,2015-09-03,shot,unarmed,40,M,Hispanic,Fresno,CA,TRUE,attack,Not fleeing,TRUE,-119.764,36.735,35-39,35-39,35-44,35-39,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Fresno, CA"
534,2015-09-04,shot,gun,27,M,White,Weitchpec,CA,FALSE,attack,Car,FALSE,-123.704,41.187,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Weitchpec, CA"
535,2015-09-05,shot,metal pipe,32,M,Hispanic,Ontario,CA,TRUE,other,Not fleeing,TRUE,-117.647,34.034,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Ontario, CA"
536,2015-09-07,shot,metal pipe,45,M,Hispanic,Fresno,CA,FALSE,other,Foot,TRUE,-119.701,36.789,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Fresno, CA"
537,2015-09-09,shot,knife,59,M,Asian,El Monte,CA,FALSE,attack,Not fleeing,FALSE,-118.029,34.079,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"El Monte, CA"
538,2015-09-10,shot,knife,35,M,None,Fontana,CA,TRUE,other,Not fleeing,FALSE,-117.44,34.07,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Fontana, CA"
539,2015-09-10,shot,gun,32,M,White,Lodi,CA,FALSE,attack,Foot,FALSE,-121.272,38.134,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Lodi, CA"
540,2015-09-10,shot,gun,41,M,Hispanic,Downey,CA,FALSE,attack,Car,FALSE,-118.114,33.955,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"Downey, CA"
541,2015-09-14,shot,unarmed,28,M,White,Barstow,CA,TRUE,attack,Not fleeing,FALSE,-117.019,34.884,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Barstow, CA"
542,2015-09-15,shot,gun,32,M,Hispanic,Panorama City,CA,FALSE,attack,Not fleeing,TRUE,-118.438,34.23,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Panorama City, CA"
543,2015-09-15,shot,gun,39,M,Hispanic,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.267,34.132,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Los Angeles, CA"
544,2015-09-18,shot,Unknown,32,M,White,San Bernardino,CA,FALSE,undetermined,Car,FALSE,-117.365,34.211,30-34,30-34,25-34,30-34,30-39,,,,,,California,39499738,39237836,"San Bernardino, CA"
545,2015-09-21,shot,gun,27,M,White,Sand City,CA,FALSE,attack,Not fleeing,FALSE,-121.844,36.622,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Sand City, CA"
546,2015-09-21,shot,gun,23,F,White,Sand City,CA,FALSE,attack,Not fleeing,FALSE,-121.844,36.622,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Sand City, CA"
547,2015-09-22,shot,gun,32,M,Black,Oakland,CA,FALSE,attack,Car,FALSE,-119.207,36.295,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Oakland, CA"
548,2015-09-22,shot,gun,55,M,White,Happy Valley,CA,TRUE,attack,Not fleeing,FALSE,-122.389,40.481,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,California,39499738,39237836,"Happy Valley, CA"
549,2015-09-27,shot,knife,37,F,Hispanic,Los Angeles,CA,TRUE,other,Not fleeing,TRUE,-118.259,34.025,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Los Angeles, CA"
550,2015-09-28,shot,toy weapon,59,M,Hispanic,San Ysidro,CA,FALSE,attack,Not fleeing,TRUE,-117.066,32.562,55-59,55-59,55-65,55-60,50-59,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"San Ysidro, CA"
551,2015-10-02,tasered and shot,knife,26,M,Hispanic,Rialto,CA,FALSE,attack,Not fleeing,FALSE,-117.403,34.097,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Rialto, CA"
552,2015-10-04,shot,beer bottle,45,M,White,Van Nuys,CA,FALSE,undetermined,Not fleeing,FALSE,-118.466,34.187,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Van Nuys, CA"
553,2015-10-06,shot,toy weapon,39,M,White,Monterey,CA,TRUE,attack,Not fleeing,FALSE,-121.894,36.603,35-39,35-39,35-44,35-39,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"Monterey, CA"
554,2015-10-09,shot,gun,62,F,White,Aguanga,CA,FALSE,attack,Not fleeing,FALSE,-116.819,33.477,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,California,39499738,39237836,"Aguanga, CA"
555,2015-10-10,shot,Unknown,38,M,White,Pinion Hills,CA,TRUE,other,Car,FALSE,-117.603,34.401,35-39,35-39,35-44,35-39,30-39,,,,,,California,39499738,39237836,"Pinion Hills, CA"
556,2015-10-11,shot,undetermined,34,M,Hispanic,San Bernardino,CA,FALSE,undetermined,Other,FALSE,-117.285,34.108,30-34,30-34,25-34,30-34,30-39,undetermined,undetermined,undetermined,undetermined,undetermined,California,39499738,39237836,"San Bernardino, CA"
557,2015-10-14,shot,Unknown,18,M,Hispanic,Indio,CA,FALSE,other,Car,FALSE,-116.235,33.718,Under 18,15-19,Under 18,Under 18,Under 18,,,,,,California,39499738,39237836,"Indio, CA"
558,2015-10-14,shot,gun,59,M,None,Seaside,CA,FALSE,attack,Not fleeing,FALSE,-121.844,36.613,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,California,39499738,39237836,"Seaside, CA"
559,2015-10-15,shot,gun,27,M,Hispanic,San Francisco,CA,FALSE,attack,Not fleeing,FALSE,-122.415,37.779,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"San Francisco, CA"
560,2015-10-16,shot,unarmed,27,M,Hispanic,Valinda,CA,FALSE,attack,Not fleeing,FALSE,-117.916,34.031,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Valinda, CA"
561,2015-10-17,shot,toy weapon,22,M,Hispanic,Modesto,CA,FALSE,attack,Not fleeing,FALSE,-120.92,37.667,18-24,20-24,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"Modesto, CA"
562,2015-10-18,shot,knife,28,M,White,Fresno,CA,TRUE,attack,Not fleeing,FALSE,-119.769,36.803,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Fresno, CA"
563,2015-10-19,shot,Unknown,53,M,Black,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.281,33.935,50-54,50-54,45-54,50-54,50-59,,,,,,California,39499738,39237836,"Los Angeles, CA"
564,2015-10-20,shot,toy weapon,39,M,Black,San Diego,CA,FALSE,attack,Not fleeing,FALSE,-117.159,32.714,35-39,35-39,35-44,35-39,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"San Diego, CA"
565,2015-10-21,shot,knife,35,M,Hispanic,Calexico,CA,FALSE,other,Other,FALSE,-115.496,32.665,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Calexico, CA"
566,2015-10-21,shot,unarmed,21,M,Hispanic,West Goshen,CA,TRUE,attack,Not fleeing,FALSE,-119.462,36.351,18-24,20-24,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"West Goshen, CA"
567,2015-10-22,shot,gun,36,M,Black,Carmichael,CA,FALSE,attack,Car,FALSE,-121.337,38.639,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Carmichael, CA"
568,2015-10-24,shot,gun,34,M,Hispanic,Highgrove,CA,FALSE,attack,Not fleeing,FALSE,-117.34,34.019,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Highgrove, CA"
569,2015-10-24,shot,binoculars,30,M,Black,Cathedral City,CA,FALSE,undetermined,Not fleeing,FALSE,-116.464,33.809,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Cathedral City, CA"
570,2015-10-28,shot,unarmed,29,M,Black,Point Loma,CA,FALSE,attack,Not fleeing,FALSE,-117.224,32.726,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Point Loma, CA"
571,2015-11-01,shot,gun,20,M,White,Eureka,CA,FALSE,attack,Not fleeing,FALSE,-124.155,40.806,18-24,15-19,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Eureka, CA"
572,2015-11-04,shot,knife,18,M,Other,Merced,CA,FALSE,attack,Foot,FALSE,-120.425,37.365,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Merced, CA"
573,2015-11-04,shot,unarmed,47,M,White,Pacific Beach,CA,FALSE,other,Foot,TRUE,-117.239,32.797,45-49,45-49,45-54,45-49,40-49,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Pacific Beach, CA"
574,2015-11-09,shot,gun,45,M,Hispanic,San Jose,CA,FALSE,attack,Not fleeing,FALSE,-121.914,37.255,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"San Jose, CA"
575,2015-11-09,tasered and shot,bean-bag gun,35,M,Hispanic,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,-118.512,34.212,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Los Angeles, CA"
576,2015-11-10,shot,gun,34,M,Hispanic,Chico,CA,FALSE,attack,Not fleeing,FALSE,-121.848,39.717,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Chico, CA"
577,2015-11-11,shot,gun,25,M,Hispanic,San Francisco,CA,FALSE,attack,Not fleeing,FALSE,-122.421,37.748,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"San Francisco, CA"
578,2015-11-12,shot,knife,42,M,Black,Sunnyvale,CA,FALSE,other,Not fleeing,FALSE,-122.053,37.384,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Sunnyvale, CA"
579,2015-11-13,shot,undetermined,25,M,Hispanic,Jurupa Valley,CA,FALSE,undetermined,unknown,FALSE,-117.511,34.029,18-24,20-24,18-24,18-24,18-29,undetermined,undetermined,undetermined,undetermined,undetermined,California,39499738,39237836,"Jurupa Valley, CA"
580,2015-11-14,shot,hammer,31,M,Hispanic,Jurupa Valley,CA,FALSE,other,Not fleeing,FALSE,-117.4,34.005,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Jurupa Valley, CA"
581,2015-11-15,shot,toy weapon,39,M,Black,Oakland,CA,FALSE,attack,Not fleeing,FALSE,-122.166,37.754,35-39,35-39,35-44,35-39,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,California,39499738,39237836,"Oakland, CA"
582,2015-11-20,shot,unarmed,29,M,Black,Barstow,CA,TRUE,attack,Not fleeing,FALSE,-117.027,34.898,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Barstow, CA"
583,2015-11-20,shot,gun,50,M,None,Fontana,CA,TRUE,other,Not fleeing,FALSE,-117.421,34.095,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,California,39499738,39237836,"Fontana, CA"
584,2015-11-22,shot,knife,47,M,White,Fontana,CA,TRUE,attack,Not fleeing,FALSE,-117.436,34.063,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Fontana, CA"
585,2015-11-26,shot,unarmed,26,M,White,Chico,CA,FALSE,other,Car,TRUE,-121.624,39.752,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Chico, CA"
586,2015-11-29,shot,gun,23,M,Hispanic,Bakersfield,CA,FALSE,attack,Foot,FALSE,-119.021,35.375,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Bakersfield, CA"
587,2015-12-01,shot,gun,18,M,Hispanic,Norwalk,CA,FALSE,attack,Not fleeing,FALSE,-118.082,33.917,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,California,39499738,39237836,"Norwalk, CA"
588,2015-12-02,shot,gun,27,F,Other,San Bernardino,CA,FALSE,attack,Car,FALSE,-117.29,34.108,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"San Bernardino, CA"
589,2015-12-02,shot,gun,28,M,Other,San Bernardino,CA,FALSE,attack,Car,FALSE,-117.248,34.077,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"San Bernardino, CA"
590,2015-12-02,shot,knife,26,M,Black,San Francisco,CA,FALSE,other,Not fleeing,FALSE,-122.397,37.721,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"San Francisco, CA"
591,2015-12-05,shot,gun,38,M,Hispanic,Indio,CA,FALSE,attack,Not fleeing,FALSE,-116.251,33.698,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Indio, CA"
592,2015-12-10,shot,knife,54,M,White,Marina,CA,FALSE,attack,Not fleeing,FALSE,-121.791,36.674,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Marina, CA"
593,2015-12-10,shot,gun,33,M,None,Hemet,CA,FALSE,attack,Not fleeing,FALSE,-116.971,33.729,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Hemet, CA"
594,2015-12-12,shot,gun,28,M,Black,Lynwood,CA,FALSE,attack,Not fleeing,FALSE,-118.209,33.917,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Lynwood, CA"
595,2015-12-12,shot,knife,49,M,Hispanic,San Bernardino,CA,FALSE,attack,unknown,FALSE,-117.322,34.108,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"San Bernardino, CA"
596,2015-12-14,shot,knife,39,M,Asian,Long Beach,CA,FALSE,other,Not fleeing,FALSE,-118.189,33.803,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Long Beach, CA"
597,2015-12-14,shot,unarmed,19,M,Hispanic,Gilroy,CA,FALSE,other,Not fleeing,TRUE,-121.573,36.995,18-24,15-19,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,California,39499738,39237836,"Gilroy, CA"
598,2015-12-16,shot,knife,23,M,White,Camarillo,CA,TRUE,attack,Not fleeing,FALSE,-119.051,34.219,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Camarillo, CA"
599,2015-12-17,shot,gun,24,M,White,Modesto,CA,FALSE,attack,Other,FALSE,-120.999,37.639,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Modesto, CA"
600,2015-12-19,shot,undetermined,26,M,Hispanic,Los Angeles,CA,TRUE,attack,Not fleeing,FALSE,-118.307,33.843,25-29,25-29,25-34,25-29,18-29,undetermined,undetermined,undetermined,undetermined,undetermined,California,39499738,39237836,"Los Angeles, CA"
601,2015-12-20,shot,gun,30,M,Black,Palmdale,CA,FALSE,attack,Not fleeing,FALSE,-118.045,34.572,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Palmdale, CA"
602,2015-12-21,shot,gun,34,M,Hispanic,Hemet,CA,FALSE,attack,Not fleeing,FALSE,-116.971,33.724,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,California,39499738,39237836,"Hemet, CA"
603,2015-12-21,shot,gun,30,M,White,Smartsville,CA,FALSE,attack,Not fleeing,FALSE,-121.29,39.189,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,California,39499738,39237836,"Smartsville, CA"
604,2015-12-24,shot,knife,23,M,Hispanic,Porterville,CA,FALSE,other,Not fleeing,FALSE,-119.006,36.069,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Porterville, CA"
605,2015-12-25,shot,knife,31,M,White,Palo Alto,CA,TRUE,attack,Not fleeing,FALSE,-122.156,37.448,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Palo Alto, CA"
606,2015-12-29,shot,knife,50,F,Asian,Santa Nella,CA,TRUE,other,Not fleeing,FALSE,-121.022,37.09,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,California,39499738,39237836,"Santa Nella, CA"
607,2015-12-29,shot,unknown weapon,33,M,Asian,Rosemead,CA,FALSE,undetermined,Not fleeing,FALSE,-118.056,34.073,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,California,39499738,39237836,"Rosemead, CA"
