,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,count,state_name,PopEstimate2020,PopEstimate2021,city/state,Total Population,Hispanic or Latino,Population of one race:,Population of two or more races:,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Asian/NHPI Alone and in Combination
5727,2022-06-03,shot,machete,37,M,None,Okaloosa Island,FL,TRUE,other,Not fleeing,TRUE,-86.592,30.394,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Florida,21569932,21781128,"Okaloosa Island, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5728,2022-06-05,shot,knife,47,M,White,St. Augustine,FL,FALSE,other,Not fleeing,FALSE,-81.329,29.889,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Florida,21569932,21781128,"St. Augustine, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5729,2022-06-06,shot,gun,73,M,White,Miami-Dade County,FL,FALSE,attack,unknown,TRUE,-80.227,25.879,TRUE,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Miami-Dade County, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5730,2022-06-15,shot,knife,21,M,White,Kendale Lakes,FL,FALSE,other,unknown,FALSE,-80.434,25.691,TRUE,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Florida,21569932,21781128,"Kendale Lakes, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5731,2022-06-24,shot,gun,68,M,White,Lake Placid,FL,FALSE,attack,unknown,FALSE,,,TRUE,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Lake Placid, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5732,2022-06-25,shot,gun,42,M,White,Grant-Valkaria,FL,FALSE,attack,Other,FALSE,,,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Grant-Valkaria, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5733,2022-06-29,shot,gun,43,M,None,Safety Harbor,FL,FALSE,attack,Car,FALSE,-82.684,28.012,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Safety Harbor, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5734,2022-07-14,shot,metal pipe/pole,37,M,None,Hollywood,FL,TRUE,attack,unknown,FALSE,-80.161,26.003,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,Florida,21569932,21781128,"Hollywood, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5735,2022-07-20,shot,gun,29,M,None,Fort Myers,FL,FALSE,attack,unknown,FALSE,,,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Fort Myers, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5736,2022-07-23,shot,gun,37,M,None,North Lauderdale,FL,FALSE,attack,unknown,FALSE,,,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"North Lauderdale, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5737,2022-07-24,shot,gun,32,M,None,Tampa,FL,FALSE,attack,Foot,TRUE,,,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Tampa, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5738,2022-07-30,shot,knife,41,M,None,Jacksonville,FL,FALSE,other,unknown,FALSE,,,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Florida,21569932,21781128,"Jacksonville, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5739,2022-07-30,shot,vehicle,37,M,None,Port Richey,FL,FALSE,attack,Other,FALSE,,,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,Florida,21569932,21781128,"Port Richey, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5740,2022-08-06,shot,gun,28,M,None,Orlando,FL,FALSE,other,unknown,TRUE,-81.402,28.452,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Orlando, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5741,2022-08-10,shot,gun,48,M,None,Key Largo,FL,TRUE,attack,unknown,FALSE,,,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Key Largo, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5742,2022-08-15,shot,gun,32,M,Black,Miami-Dade County,FL,FALSE,attack,Car,FALSE,,,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Miami-Dade County, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5743,2022-08-16,shot,gun,37,M,None,Miami Springs,FL,FALSE,attack,unknown,FALSE,,,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Miami Springs, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5744,2022-08-18,shot,machete,29,M,None,Sarasota,FL,FALSE,attack,unknown,FALSE,,,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Florida,21569932,21781128,"Sarasota, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5745,2022-08-28,shot,gun,47,M,None,Sarasota,FL,FALSE,attack,Not fleeing,FALSE,-82.442,27.293,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Sarasota, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5746,2022-09-12,shot,gun,31,M,None,St. Petersburg,FL,FALSE,other,unknown,FALSE,-82.695,27.79,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"St. Petersburg, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5747,2022-09-21,shot,gun,45,M,None,Destin,FL,FALSE,attack,Not fleeing,FALSE,-86.418,30.394,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Destin, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5748,2022-09-26,shot,gun,21,M,None,Greenacres,FL,FALSE,attack,unknown,FALSE,-80.114,26.606,TRUE,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Greenacres, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5749,2022-10-04,shot,gun,36,M,None,Warrington,FL,FALSE,attack,Not fleeing,FALSE,-87.285,30.38,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,Florida,21569932,21781128,"Warrington, FL",21538187.0,5697240.0,15048804.0,792143.0,11446733.65,3259181.067,709102.667,258412.417,145883.783,21633.417,730736.084
5750,2015-01-24,shot,gun,45,M,White,Rexburg,ID,FALSE,attack,Not fleeing,FALSE,-111.78,43.826,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Rexburg, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5751,2015-02-16,shot,gun,26,M,White,Boise,ID,FALSE,attack,Not fleeing,FALSE,-116.222,43.579,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5752,2015-03-19,shot,gun,31,M,White,Middleton,ID,FALSE,attack,Not fleeing,TRUE,-116.58,43.704,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Middleton, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5753,2015-04-06,shot,gun,31,M,White,Jefferson County,ID,FALSE,attack,Car,FALSE,-112.049,43.642,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Jefferson County, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5754,2015-08-11,shot,gun,34,M,White,Sandpoint,ID,FALSE,attack,Not fleeing,FALSE,-116.561,48.282,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Sandpoint, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5755,2015-11-01,shot,gun,62,M,White,Council,ID,FALSE,undetermined,Not fleeing,TRUE,-116.407,44.813,TRUE,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Council, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5756,2015-12-26,shot,gun,38,M,Hispanic,Homedale,ID,FALSE,attack,Not fleeing,TRUE,-116.94,43.62,TRUE,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Homedale, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5757,2016-03-18,shot,gun,60,M,White,Idaho Falls,ID,FALSE,other,Not fleeing,FALSE,-112.155,43.503,TRUE,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Idaho Falls, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5758,2016-04-28,shot,gun,53,M,White,Boise,ID,TRUE,attack,Not fleeing,TRUE,-116.316,43.553,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5759,2016-06-14,shot,Unknown,50,M,Hispanic,Boise,ID,FALSE,other,Car,TRUE,-116.289,43.647,TRUE,45-49,45-49,45-54,45-49,40-49,,,,,,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5760,2016-08-02,shot,gun,34,M,White,Hammett,ID,TRUE,attack,Car,FALSE,-115.499,42.971,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Hammett, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5761,2016-09-26,shot,gun,52,M,White,Garden City,ID,FALSE,attack,Other,FALSE,-116.264,43.644,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Garden City, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5762,2016-11-11,shot,gun,41,M,Hispanic,Boise,ID,FALSE,attack,Other,FALSE,-116.233,43.615,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5763,2017-01-24,shot,unarmed,32,M,Hispanic,Kuna,ID,FALSE,other,Other,TRUE,-116.42,43.492,FALSE,30-34,30-34,25-34,30-34,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,1,Idaho,1847772,1900923,"Kuna, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5764,2017-03-18,shot,gun,42,M,White,Boise,ID,FALSE,attack,Not fleeing,FALSE,-116.196,43.639,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5765,2017-05-22,shot,knife,31,M,White,Mountain Home,ID,FALSE,attack,Not fleeing,FALSE,-115.673,43.131,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Mountain Home, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5766,2017-07-29,shot,gun,48,M,White,Melba,ID,FALSE,attack,Car,FALSE,-116.762,43.435,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Melba, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5767,2017-09-26,shot,gun,50,M,White,Coolin,ID,FALSE,other,Not fleeing,FALSE,-116.841,48.476,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Coolin, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5768,2017-12-22,shot,gun,62,M,None,Pocatello,ID,FALSE,other,Not fleeing,FALSE,-112.433,42.883,TRUE,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Pocatello, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5769,2018-01-04,shot,gun,27,M,White,Boise,ID,FALSE,attack,Not fleeing,FALSE,-116.224,43.62,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5770,2018-01-16,shot,gun,53,F,White,Gooding,ID,FALSE,attack,Not fleeing,FALSE,-114.654,42.931,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Gooding, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5771,2018-01-23,shot,unknown weapon,54,M,White,Idaho Falls,ID,FALSE,other,Foot,FALSE,-112.034,43.488,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,other weapon,1,Idaho,1847772,1900923,"Idaho Falls, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5772,2018-02-27,shot,gun,33,M,White,Coeur d'Alene,ID,FALSE,attack,Not fleeing,FALSE,-116.786,47.696,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Coeur d'Alene, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5773,2018-03-05,shot,gun,28,M,White,Sandpoint,ID,TRUE,attack,Not fleeing,FALSE,-116.572,48.264,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Sandpoint, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5774,2018-03-27,shot,knife,29,M,White,Nampa,ID,FALSE,other,Not fleeing,FALSE,-116.543,43.611,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Nampa, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5775,2018-05-11,shot,knife,24,M,Native,Blackfoot,ID,FALSE,attack,Not fleeing,FALSE,-112.356,43.18,TRUE,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Blackfoot, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5776,2018-05-25,shot,knife,55,M,None,Hammett,ID,FALSE,other,Car,FALSE,-115.466,42.946,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Hammett, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5777,2018-06-23,shot,gun and knife,48,M,White,Meridian,ID,FALSE,other,Not fleeing,FALSE,-116.404,43.623,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Meridian, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5778,2018-07-01,shot,gun,33,M,White,Boise,ID,FALSE,attack,Foot,FALSE,-116.296,43.587,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5779,2018-09-29,shot,crossbow,58,M,White,Nampa,ID,TRUE,attack,unknown,FALSE,-116.575,43.585,TRUE,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,other weapon,1,Idaho,1847772,1900923,"Nampa, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5780,2018-11-02,shot,unarmed,35,M,Black,Idaho Falls,ID,FALSE,attack,Foot,FALSE,-112.032,43.498,TRUE,30-34,30-34,25-34,30-34,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,1,Idaho,1847772,1900923,"Idaho Falls, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5781,2018-11-19,shot,vehicle,41,M,White,Meridian,ID,FALSE,attack,Car,FALSE,-116.394,43.598,TRUE,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,1,Idaho,1847772,1900923,"Meridian, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5782,2019-09-01,shot,gun,49,M,White,Caldwell,ID,FALSE,attack,Not fleeing,FALSE,-116.708,43.61,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Caldwell, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5783,2019-09-04,shot,knife,29,M,White,Coeur d'Alene,ID,FALSE,attack,Not fleeing,FALSE,-116.801,47.734,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Coeur d'Alene, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5784,2019-09-04,shot,gun,53,M,None,Rigby,ID,FALSE,attack,Not fleeing,FALSE,-111.825,43.656,TRUE,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Rigby, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5785,2019-10-15,shot,gun,28,M,White,Wendell,ID,FALSE,other,Car,FALSE,-114.704,42.776,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Wendell, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5786,2019-10-18,shot,gun,29,M,White,Idaho Falls,ID,TRUE,attack,Not fleeing,FALSE,-111.988,43.477,TRUE,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Idaho Falls, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5787,2019-10-20,shot,toy weapon,33,F,White,Boise,ID,TRUE,attack,Not fleeing,TRUE,-116.234,43.639,TRUE,30-34,30-34,25-34,30-34,30-39,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,Idaho,1847772,1900923,"Boise, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5788,2019-11-19,tasered and shot,knife,50,M,Hispanic,Preston,ID,TRUE,other,Not fleeing,FALSE,-111.875,42.09,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Preston, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5789,2020-02-25,shot,knife,23,M,White,Pocatello,ID,FALSE,other,Car,TRUE,-112.433,42.853,TRUE,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Pocatello, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5790,2020-03-28,shot,gun,46,M,White,Caldwell,ID,FALSE,attack,Not fleeing,FALSE,,,TRUE,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Caldwell, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5791,2020-06-10,shot,gun,59,M,White,Weippe,ID,FALSE,attack,unknown,FALSE,-115.938,46.376,TRUE,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Weippe, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5792,2020-08-31,shot,gun,58,M,White,Meridian,ID,FALSE,attack,Not fleeing,TRUE,-116.394,43.601,TRUE,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,Idaho,1847772,1900923,"Meridian, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
5793,2020-12-18,shot,knife,34,M,Hispanic,Nampa,ID,FALSE,attack,Not fleeing,FALSE,-116.557,43.582,TRUE,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,Idaho,1847772,1900923,"Nampa, ID",1839106.0,239407.0,1521891.0,77808.0,1487864.433,19280.783,34777.433,17766.333,34539.667,5470.35,40247.783
