,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
5425,2019-12-24,shot,gun,65,M,White,Deltona,FL,True,attack,Not fleeing,True,True,60-75,armed,gun,gun,1,12,2019,4,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Deltona, FL"
5426,2019-12-25,shot,toy weapon,59,F,White,Ocala,FL,True,attack,Not fleeing,False,True,45-59,unarmed,unarmed,toy weapon,1,12,2019,4,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Ocala, FL"
5427,2019-12-26,shot,gun,35,M,Hispanic,Auburndale,FL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2019,4,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Auburndale, FL"
5428,2020-01-05,shot,gun,17,M,Black,Jacksonville,FL,False,attack,Car,False,True,Under 18,armed,gun,gun,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5429,2020-01-11,tasered and shot,knife,49,M,Black,Miami Beach,FL,True,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Miami Beach, FL"
5430,2020-01-14,shot,knife,51,M,Hispanic,The Villages,FL,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"The Villages, FL"
5431,2020-01-15,shot,knife,55,M,Black,Cocoa,FL,False,attack,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Cocoa, FL"
5432,2020-01-15,shot,gun,31,M,White,Mulberry,FL,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Mulberry, FL"
5433,2020-01-19,shot,knife,43,M,White,Sebring,FL,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Sebring, FL"
5434,2020-01-21,shot,gun,20,M,Black,Jacksonville,FL,False,other,Foot,False,True,18-29,armed,gun,gun,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5435,2020-01-23,shot,gun,29,M,Black,St. Petersburg,FL,False,attack,Car,False,True,18-29,armed,gun,gun,1,1,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"St. Petersburg, FL"
5436,2020-02-01,shot,gun,24,M,White,Spring Hill,FL,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Spring Hill, FL"
5437,2020-02-01,shot,gun,41,M,Black,Fort Myers,FL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Fort Myers, FL"
5438,2020-02-06,shot,gun,37,M,White,Port Charlotte,FL,False,attack,Car,False,True,30-44,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Port Charlotte, FL"
5439,2020-02-09,shot,knife,23,M,None,Orange County,FL,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Orange County, FL"
5440,2020-02-16,shot,gun,40,M,Hispanic,Poinciana,FL,False,attack,Car,False,True,30-44,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Poinciana, FL"
5441,2020-02-18,shot,gun,23,M,Black,Orlando,FL,False,other,Foot,False,True,18-29,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Orlando, FL"
5442,2020-02-26,shot,vehicle,30,M,Black,Bradenton,FL,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Bradenton, FL"
5443,2020-02-27,shot,gun,39,M,Hispanic,Jacksonville,FL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5444,2020-03-03,shot,knife,49,M,Hispanic,Miami-Dade,FL,False,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Miami-Dade, FL"
5445,2020-03-06,shot,unarmed,27,M,Black,Fort Lauderdale,FL,False,attack,Foot,False,True,18-29,unarmed,unarmed,unarmed,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Fort Lauderdale, FL"
5446,2020-03-11,shot,gun,38,M,White,Elkton,FL,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Elkton, FL"
5447,2020-03-14,shot,vehicle,48,M,None,Cocoa,FL,False,attack,Car,False,True,45-59,armed,other weapon,other weapon,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Cocoa, FL"
5448,2020-03-16,shot,gun,37,M,None,Miami,FL,True,attack,Other,False,True,30-44,armed,gun,gun,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Miami, FL"
5449,2020-03-20,shot,unarmed,31,M,Black,Tallahassee,FL,False,attack,Other,False,True,30-44,unarmed,unarmed,unarmed,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Tallahassee, FL"
5450,2020-03-26,shot,gun,55,F,White,Ormond Beach,FL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Ormond Beach, FL"
5451,2020-03-27,shot,gun,37,M,None,Lehigh Acres,FL,False,attack,Foot,False,True,30-44,armed,gun,gun,1,3,2020,1,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Lehigh Acres, FL"
5452,2020-04-05,shot,gun,59,M,None,Hialeah,FL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Hialeah, FL"
5453,2020-04-05,shot,gun,67,M,White,Melbourne,FL,False,other,Not fleeing,False,True,60-75,armed,gun,gun,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Melbourne, FL"
5454,2020-04-06,shot,vehicle,29,M,Hispanic,North Miami Beach,FL,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"North Miami Beach, FL"
5455,2020-04-11,shot,knife,29,F,White,Jacksonville,FL,True,other,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5456,2020-04-12,shot,gun,56,M,Hispanic,Pompano Beach,FL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Pompano Beach, FL"
5457,2020-04-28,shot,gun and vehicle,26,M,Black,Tampa,FL,False,attack,Car,False,True,18-29,armed,gun,gun,1,4,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Tampa, FL"
5458,2020-05-01,shot,knife,37,M,None,Hialeah,FL,False,undetermined,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Hialeah, FL"
5459,2020-05-03,shot,gun,54,M,White,Fort Lauderdale,FL,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Fort Lauderdale, FL"
5460,2020-05-03,shot,gun,45,M,White,Jacksonville,FL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5461,2020-05-05,shot,knife,21,M,Black,St. Cloud,FL,False,other,Foot,False,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"St. Cloud, FL"
5462,2020-05-12,shot,gun,37,M,White,Deltona,FL,False,attack,Car,True,True,30-44,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Deltona, FL"
5463,2020-05-19,shot,unknown weapon,69,M,Black,Tallahassee,FL,False,other,Not fleeing,False,True,60-75,armed,other weapon,other weapon,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Tallahassee, FL"
5464,2020-05-20,shot,gun,37,M,None,Viera,FL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Viera, FL"
5465,2020-05-26,shot,gun,42,F,White,Orlando,FL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Orlando, FL"
5466,2020-05-26,tasered and shot,unarmed,61,M,White,Jacksonville,FL,False,attack,Foot,True,True,60-75,unarmed,unarmed,unarmed,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5467,2020-05-27,shot,gun,38,M,Black,Tallahassee,FL,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Tallahassee, FL"
5468,2020-05-29,shot,knife,22,F,Other,Temple Terrace,FL,True,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Temple Terrace, FL"
5469,2020-05-29,shot,vehicle,44,M,Black,Yulee,FL,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Yulee, FL"
5470,2020-05-30,shot,gun,46,M,Black,Fountain,FL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Fountain, FL"
5471,2020-06-09,shot,gun,38,M,Black,Orlando,FL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Orlando, FL"
5472,2020-06-10,shot,gun,36,M,White,Winter Haven,FL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Winter Haven, FL"
5473,2020-06-26,shot,gun,27,M,White,Auburndale,FL,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Auburndale, FL"
5474,2020-06-27,shot,gun,40,F,White,Port Richey,FL,False,attack,Foot,False,True,30-44,armed,gun,gun,1,6,2020,2,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Port Richey, FL"
5475,2020-07-04,shot,machete,17,M,Hispanic,Jacksonville,FL,True,other,Not fleeing,True,True,Under 18,armed,other weapon,knife/cutting instrument,1,7,2020,3,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Jacksonville, FL"
5476,2020-07-10,shot,gun,31,M,Black,Panama City,FL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Florida,20209042,20613477,20963613,21244317,21477737,21569932,21781128,"Panama City, FL"
