,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter
2183,2017-03-17,shot,toy weapon,59,F,White,Lakeland,TN,True,attack,Not fleeing,False,-89.728,35.212,True,45-59,unarmed,unarmed,toy weapon,1,3,2017,1
2184,2017-03-17,tasered and shot,knife,25,M,Black,Chico,CA,True,other,Not fleeing,False,-121.845,39.725,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2017,1
2185,2017-03-18,shot,gun,25,M,White,Wichita,KS,False,attack,Not fleeing,False,-97.309,37.624,True,18-29,armed,gun,gun,1,3,2017,1
2186,2017-03-18,shot,gun,42,M,White,Boise,ID,False,attack,Not fleeing,False,-116.196,43.639,True,30-44,armed,gun,gun,1,3,2017,1
2187,2017-03-18,shot,undetermined,36,M,White,Cedartown,GA,False,other,Car,False,-85.154,34.051,True,30-44,undetermined,undetermined,undetermined,1,3,2017,1
2188,2017-03-19,shot,gun,59,M,White,Affton,MO,False,attack,Other,False,-90.298,38.543,True,45-59,armed,gun,gun,1,3,2017,1
2189,2017-03-19,shot,unarmed,21,F,Black,Gifford,FL,False,other,Not fleeing,False,-80.421,27.675,True,18-29,unarmed,unarmed,unarmed,1,3,2017,1
2190,2017-03-19,shot,gun,19,M,White,Cape Canaveral,FL,False,attack,Foot,False,-80.602,28.392,True,18-29,armed,gun,gun,1,3,2017,1
2191,2017-03-19,shot,gun,45,M,Hispanic,DeLand,FL,True,other,Car,False,-81.3,29.057,True,30-44,armed,gun,gun,1,3,2017,1
2192,2017-03-19,shot,knife,33,M,None,Desert Hot Springs,CA,False,attack,Not fleeing,False,-116.443,33.925,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2017,1
2193,2017-03-22,shot,knife,42,M,White,Booneville,KY,False,other,Not fleeing,False,-83.663,37.472,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2017,1
2194,2017-03-22,shot,gun,27,M,Black,Crowley,LA,False,attack,Not fleeing,False,-92.356,30.209,True,18-29,armed,gun,gun,1,3,2017,1
2195,2017-03-22,shot,gun,45,M,Asian,Weston,WI,False,attack,Not fleeing,False,-89.577,44.913,True,30-44,armed,gun,gun,1,3,2017,1
2196,2017-03-23,shot,machete,51,M,Black,Des Moines,WA,True,other,Not fleeing,False,-122.31,47.393,True,45-59,armed,other weapon,knife/cutting instrument,1,3,2017,1
2197,2017-03-23,shot,knife,42,M,Black,Sheridan,AR,False,attack,Car,False,-92.239,34.318,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2017,1
2198,2017-03-23,shot,knife,24,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,False,-112.198,33.452,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2017,1
2199,2017-03-24,shot,knife,39,M,Black,Baltimore,MD,True,other,Not fleeing,True,-76.646,39.302,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2017,1
2200,2017-03-24,shot,gun,18,M,White,Cottonwood,CA,False,attack,Not fleeing,False,-122.281,40.328,True,Under 18,armed,gun,gun,1,3,2017,1
2201,2017-03-24,shot,gun,26,M,Hispanic,Cisco,TX,False,other,Foot,False,-98.979,32.375,True,18-29,armed,gun,gun,1,3,2017,1
2202,2017-03-25,shot,gun,35,M,Hispanic,Los Angeles,CA,False,other,Foot,False,-118.211,34.044,True,30-44,armed,gun,gun,1,3,2017,1
2203,2017-03-26,shot,gun,53,M,White,Anderson,CA,False,attack,Not fleeing,False,-122.29,40.45,True,45-59,armed,gun,gun,1,3,2017,1
2204,2017-03-26,shot,gun,54,M,White,Little Rock,AR,False,attack,Foot,False,-92.268,34.748,True,45-59,armed,gun,gun,1,3,2017,1
2205,2017-03-26,shot,gun,36,M,White,Wasilla,AK,False,attack,Other,False,-149.45,61.581,True,30-44,armed,gun,gun,1,3,2017,1
2206,2017-03-26,shot,unarmed,56,M,White,Delray Beach,FL,True,attack,Not fleeing,False,-80.083,26.461,True,45-59,unarmed,unarmed,unarmed,1,3,2017,1
2207,2017-03-27,shot,gun,51,M,White,Lewisburg,TN,False,attack,Not fleeing,False,-86.793,35.429,True,45-59,armed,gun,gun,1,3,2017,1
2208,2017-03-27,shot,gun,45,M,White,Columbus,MS,False,attack,Car,False,-88.435,33.503,True,30-44,armed,gun,gun,1,3,2017,1
2209,2017-03-27,shot,knife,28,M,White,Montgomery Village,MD,False,other,Not fleeing,True,-77.205,39.17,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2017,1
2210,2017-03-28,shot,gun,36,M,White,Lafayette,IN,False,attack,Car,False,-86.638,40.466,True,30-44,armed,gun,gun,1,3,2017,1
2211,2017-03-28,shot,gun,73,M,White,Manistee,MI,False,attack,Not fleeing,False,-86.329,44.245,True,60-75,armed,gun,gun,1,3,2017,1
2212,2017-03-29,shot,gun,26,M,White,Chattanooga,TN,False,other,Not fleeing,False,-85.232,35.021,True,18-29,armed,gun,gun,1,3,2017,1
2213,2017-03-29,shot,gun,41,M,White,Stockton,IL,False,attack,Car,False,-90.014,42.35,True,30-44,armed,gun,gun,1,3,2017,1
2214,2017-03-29,shot,gun,59,M,White,Byars,OK,False,attack,Car,False,-97.052,34.872,True,45-59,armed,gun,gun,1,3,2017,1
2215,2017-03-29,shot,undetermined,28,M,Black,New Castle,DE,False,other,Car,False,-75.567,39.678,True,18-29,undetermined,undetermined,undetermined,1,3,2017,1
2216,2017-03-29,shot,gun,45,M,White,Lawrenceburg,KY,False,attack,Not fleeing,False,-85.146,37.964,True,30-44,armed,gun,gun,1,3,2017,1
2217,2017-03-29,shot,undetermined,27,M,White,Whitewright,TX,False,other,Car,False,-96.296,33.523,True,18-29,undetermined,undetermined,undetermined,1,3,2017,1
2218,2017-03-30,shot,undetermined,46,M,White,Cranbury Township,NJ,False,other,Car,False,-74.492,40.309,True,45-59,undetermined,undetermined,undetermined,1,3,2017,1
2219,2017-04-01,shot,gun,34,M,Black,Cantonment,FL,False,attack,Foot,False,-87.292,30.558,True,30-44,armed,gun,gun,1,4,2017,2
2220,2017-04-01,shot,knife,30,M,Asian,New Iberia,LA,False,other,Not fleeing,False,-91.84,30.012,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2
2221,2017-04-03,tasered and shot,gun,46,M,Hispanic,Pendleton,SC,True,other,Not fleeing,True,-82.786,34.663,True,45-59,armed,gun,gun,1,4,2017,2
2222,2017-04-04,shot,unarmed,47,M,Hispanic,Bakersfield,CA,False,other,Foot,False,-119.005,35.276,True,45-59,unarmed,unarmed,unarmed,1,4,2017,2
2223,2017-04-04,shot,undetermined,32,M,Hispanic,Houston,TX,False,attack,Car,False,-95.398,29.896,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2224,2017-04-04,shot,gun,65,M,White,Napa,CA,False,attack,Car,False,-122.316,38.311,True,60-75,armed,gun,gun,1,4,2017,2
2225,2017-04-05,shot,gun,19,M,Hispanic,Goshen,IN,False,attack,Car,False,-85.816,41.576,True,18-29,armed,gun,gun,1,4,2017,2
2226,2017-04-05,shot,undetermined,22,M,White,Little Rock,AR,False,other,Not fleeing,False,-92.395,34.744,True,18-29,undetermined,undetermined,undetermined,1,4,2017,2
2227,2017-04-06,shot,toy weapon,39,M,Black,Westerville,OH,True,attack,Not fleeing,False,-82.947,40.115,True,30-44,unarmed,unarmed,toy weapon,1,4,2017,2
2228,2017-04-06,shot,gun,38,M,White,Madison Township,OH,True,attack,Not fleeing,False,-81.051,41.833,True,30-44,armed,gun,gun,1,4,2017,2
2229,2017-04-06,shot,gun,68,M,White,Bradenton,FL,False,attack,Not fleeing,False,-82.568,27.439,True,60-75,armed,gun,gun,1,4,2017,2
2230,2017-04-06,shot,gun,49,M,Black,Largo,FL,False,attack,Not fleeing,False,,,True,45-59,armed,gun,gun,1,4,2017,2
2231,2017-04-06,shot,gun,37,M,Black,Newark,NJ,False,attack,Not fleeing,False,-74.202,40.716,True,30-44,armed,gun,gun,1,4,2017,2
2232,2017-04-07,shot,gun,33,M,Asian,Kyle,SD,False,attack,Car,False,-102.177,43.425,True,30-44,armed,gun,gun,1,4,2017,2
2233,2017-04-08,shot,knife,25,M,White,Eau Claire,WI,False,other,Not fleeing,False,-91.539,44.825,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2
2234,2017-04-09,shot,knife,36,M,Hispanic,Santa Paula,CA,False,attack,Not fleeing,False,-119.071,34.349,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2017,2
2235,2017-04-09,shot,gun,36,M,None,Ontario,CA,False,other,Not fleeing,False,-117.611,34.078,True,30-44,armed,gun,gun,1,4,2017,2
2236,2017-04-10,shot,gun,30,M,White,Cleveland,OH,False,other,Not fleeing,False,-81.71,41.454,True,18-29,armed,gun,gun,1,4,2017,2
2237,2017-04-10,shot,gun,39,M,Black,Houston,TX,False,other,Foot,True,-95.45,29.862,True,30-44,armed,gun,gun,1,4,2017,2
2238,2017-04-12,shot,gun,28,M,Black,Los Angeles,CA,False,other,Not fleeing,False,-118.247,33.954,True,18-29,armed,gun,gun,1,4,2017,2
2239,2017-04-13,shot,undetermined,28,M,White,Avondale,AZ,False,other,Not fleeing,False,-112.341,33.461,True,18-29,undetermined,undetermined,undetermined,1,4,2017,2
2240,2017-04-13,shot,gun,25,M,White,Udall,KS,False,attack,Car,False,-97.151,37.321,True,18-29,armed,gun,gun,1,4,2017,2
2241,2017-04-13,shot,gun,57,M,White,Suffield,CT,False,other,Not fleeing,False,-72.614,41.999,True,45-59,armed,gun,gun,1,4,2017,2
2242,2017-04-14,shot,gun,33,M,White,Spanaway,WA,True,other,Car,False,-122.355,47.084,True,30-44,armed,gun,gun,1,4,2017,2
2243,2017-04-14,shot,knife,24,M,Native,Mandan,ND,False,other,Not fleeing,False,-100.89,46.827,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2
2244,2017-04-14,shot,gun,37,M,None,Paterson,NJ,True,attack,Not fleeing,False,-74.154,40.923,True,30-44,armed,gun,gun,1,4,2017,2
2245,2017-04-15,shot,gun,33,M,Black,West Memphis,AR,False,attack,Not fleeing,False,-90.153,35.154,True,30-44,armed,gun,gun,1,4,2017,2
2246,2017-04-15,shot,knife,56,M,White,Newport Beach,CA,False,other,Not fleeing,False,-117.948,33.626,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2017,2
2247,2017-04-15,shot,gun,56,M,White,Colebrook Township,OH,True,attack,Not fleeing,False,-80.801,41.56,True,45-59,armed,gun,gun,1,4,2017,2
2248,2017-04-15,shot,unarmed,16,M,Hispanic,Fresno,CA,False,other,Foot,True,-119.772,36.801,True,Under 18,unarmed,unarmed,unarmed,1,4,2017,2
2249,2017-04-16,shot,gun,47,M,White,Vadnais Heights,MN,False,other,Not fleeing,False,-93.037,45.041,True,45-59,armed,gun,gun,1,4,2017,2
2250,2017-04-17,shot,undetermined,33,M,White,Clarksville,TN,False,other,Car,False,,,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2251,2017-04-18,shot,undetermined,32,M,White,Brandywine,WV,False,attack,Car,False,-79.258,38.496,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2252,2017-04-19,shot,gun,21,M,Black,Wilmington,DE,False,attack,Other,True,-75.545,39.872,True,18-29,armed,gun,gun,1,4,2017,2
2253,2017-04-20,shot,gun,64,M,White,Logan County,OK,True,attack,Not fleeing,False,-97.372,35.74,True,60-75,armed,gun,gun,1,4,2017,2
2254,2017-04-20,shot,gun,19,M,Black,Seattle,WA,False,attack,Not fleeing,False,-122.337,47.604,True,18-29,armed,gun,gun,1,4,2017,2
2255,2017-04-20,shot,gun,26,M,Hispanic,Hardeeville,SC,False,attack,Not fleeing,False,-81.082,32.294,True,18-29,armed,gun,gun,1,4,2017,2
2256,2017-04-20,shot,undetermined,25,M,Hispanic,Glendale,AZ,False,other,Car,False,-112.171,33.538,True,18-29,undetermined,undetermined,undetermined,1,4,2017,2
2257,2017-04-20,shot,unarmed,17,F,White,Glendale,AZ,False,other,Car,False,-112.172,33.553,True,Under 18,unarmed,unarmed,unarmed,1,4,2017,2
2258,2017-04-20,tasered and shot,knife,55,M,Hispanic,San Antonio,TX,False,other,Not fleeing,False,-98.527,29.429,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2017,2
2259,2017-04-21,shot,gun,25,M,White,West Linn,OR,True,other,Not fleeing,False,-122.623,45.359,True,18-29,armed,gun,gun,1,4,2017,2
2260,2017-04-22,shot,hatchet and gun,43,M,Asian,Yuba City,CA,False,attack,Foot,False,-121.634,39.13,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2017,2
2261,2017-04-22,shot,undetermined,39,M,Black,Portage,IN,True,other,Not fleeing,False,-87.212,41.571,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2262,2017-04-22,shot,knife,24,M,White,Hamilton,OH,True,other,Not fleeing,False,-84.511,39.373,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2
2263,2017-04-23,shot,gun,70,M,White,Prescott,AZ,False,attack,Not fleeing,False,-112.478,34.527,True,60-75,armed,gun,gun,1,4,2017,2
2264,2017-04-24,shot,gun,79,M,White,Stewartstown,PA,True,attack,Not fleeing,False,-76.585,39.754,True,Over 75,armed,gun,gun,1,4,2017,2
2265,2017-04-24,shot,gun,16,M,Black,Houston,TX,False,other,Foot,True,-95.645,29.878,True,Under 18,armed,gun,gun,1,4,2017,2
2266,2017-04-24,shot,unarmed,35,M,White,Wolf Creek,OR,False,attack,Not fleeing,False,-123.395,42.696,True,30-44,unarmed,unarmed,unarmed,1,4,2017,2
2267,2017-04-24,shot,gun,15,M,Black,Killeen,TX,False,attack,Not fleeing,False,,,True,Under 18,armed,gun,gun,1,4,2017,2
2268,2017-04-25,shot,gun,23,M,Black,Newark,NJ,False,other,Car,False,-74.209,40.744,True,18-29,armed,gun,gun,1,4,2017,2
2269,2017-04-25,shot,gun,53,M,Hispanic,Fort Worth,TX,True,attack,Not fleeing,True,-97.25,32.74,True,45-59,armed,gun,gun,1,4,2017,2
2270,2017-04-25,shot,undetermined,20,M,Hispanic,Bellflower,CA,False,other,Car,False,-118.118,33.91,True,18-29,undetermined,undetermined,undetermined,1,4,2017,2
2271,2017-04-25,tasered and shot,knife,27,M,Black,Lizella,GA,False,other,Not fleeing,False,-83.783,32.803,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2
2272,2017-04-26,shot,gun,53,M,White,Lewistown,PA,True,other,Not fleeing,False,-77.566,40.611,True,45-59,armed,gun,gun,1,4,2017,2
2273,2017-04-26,shot,undetermined,32,M,White,Columbus,OH,False,other,Car,False,-82.964,39.935,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2274,2017-04-26,tasered and shot,Taser,57,M,Black,Jacksonville,FL,False,other,Not fleeing,False,-81.649,30.356,True,45-59,armed,other weapon,other weapon,1,4,2017,2
2275,2017-04-27,shot,gun,26,M,Black,Middletown,DE,False,attack,Not fleeing,False,-75.716,39.45,True,18-29,armed,gun,gun,1,4,2017,2
2276,2017-04-27,shot,gun,53,M,White,Rapid City,SD,True,attack,Not fleeing,False,-103.244,44.105,True,45-59,armed,gun,gun,1,4,2017,2
2277,2017-04-28,shot,gun,32,M,Black,Atlanta,GA,False,attack,Not fleeing,False,-84.467,33.752,True,30-44,armed,gun,gun,1,4,2017,2
2278,2017-04-28,shot,gun,25,M,Hispanic,San Mateo,CA,False,attack,Not fleeing,False,-123.989,41.364,True,18-29,armed,gun,gun,1,4,2017,2
2279,2017-04-29,shot,unarmed,15,M,Black,Balch Springs,TX,False,undetermined,Not fleeing,True,-96.615,32.712,True,Under 18,unarmed,unarmed,unarmed,1,4,2017,2
2280,2017-04-29,shot,crossbow,59,M,White,Papaaloa,HI,False,other,Not fleeing,False,,,True,45-59,armed,other weapon,other weapon,1,4,2017,2
2281,2017-04-29,shot,gun,35,M,Black,Newport News,VA,False,attack,Not fleeing,False,-76.434,37.002,True,30-44,armed,gun,gun,1,4,2017,2
2282,2017-04-29,shot,undetermined,33,M,Hispanic,Eldorado,NM,False,attack,Not fleeing,True,-105.889,35.519,True,30-44,undetermined,undetermined,undetermined,1,4,2017,2
2283,2017-04-30,shot,gun,32,M,White,Tom,OK,True,attack,Not fleeing,False,-94.599,33.729,True,30-44,armed,gun,gun,1,4,2017,2
2284,2017-04-30,shot,gun,49,M,White,University City,CA,False,attack,Not fleeing,False,-117.203,32.872,True,45-59,armed,gun,gun,1,4,2017,2
2285,2017-04-30,shot,gun,46,M,Black,Detroit,MI,False,attack,Not fleeing,False,-83.187,42.358,True,45-59,armed,gun,gun,1,4,2017,2
2286,2017-05-01,shot,gun,25,M,White,Conroe,TX,False,attack,Not fleeing,False,-95.463,30.34,True,18-29,armed,gun,gun,1,5,2017,2
2287,2017-05-02,shot,gun,20,M,Hispanic,Austin,TX,True,other,Not fleeing,False,-97.651,30.372,True,18-29,armed,gun,gun,1,5,2017,2
2288,2017-05-02,tasered and shot,knife,48,M,Black,Irving,TX,False,attack,Not fleeing,False,-96.977,32.8,True,45-59,armed,other weapon,knife/cutting instrument,1,5,2017,2
2289,2017-05-03,shot,knife,33,M,None,San Jose,CA,True,attack,Not fleeing,False,-121.804,37.355,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2017,2
2290,2017-05-03,shot,gun,24,M,White,San Jose,CA,True,attack,Not fleeing,False,-121.894,37.302,True,18-29,armed,gun,gun,1,5,2017,2
2291,2017-05-03,shot,gun,18,M,Black,Grand Rapids,MI,False,attack,Not fleeing,True,-85.636,42.934,True,Under 18,armed,gun,gun,1,5,2017,2
2292,2017-05-03,shot,gun,67,M,White,Peachtree City,GA,True,attack,Not fleeing,False,-84.56,33.405,True,60-75,armed,gun,gun,1,5,2017,2
2293,2017-05-03,shot,knife,26,M,White,San Francisco,CA,False,attack,Not fleeing,True,-122.408,37.784,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2017,2
2294,2017-05-04,shot,gun,54,F,Hispanic,Katy,TX,True,other,Not fleeing,False,-95.739,29.804,True,45-59,armed,gun,gun,1,5,2017,2
2295,2017-05-06,shot,toy weapon,15,M,White,San Diego,CA,True,attack,Not fleeing,True,-117.226,32.957,True,Under 18,unarmed,unarmed,toy weapon,1,5,2017,2
2296,2017-05-07,shot,undetermined,27,M,Black,Phenix City,AL,False,undetermined,Other,True,-85.01,32.471,True,18-29,undetermined,undetermined,undetermined,1,5,2017,2
2297,2017-05-07,shot,gun,26,M,Hispanic,Buffalo,NY,False,attack,Foot,False,-78.904,42.944,True,18-29,armed,gun,gun,1,5,2017,2
2298,2017-05-07,shot,ax,62,M,White,Las Vegas,NV,True,other,Not fleeing,False,-115.06,36.2,True,60-75,armed,other weapon,knife/cutting instrument,1,5,2017,2
2299,2017-05-07,shot,gun,24,M,Black,Austin,TX,False,attack,Foot,False,-97.739,30.267,True,18-29,armed,gun,gun,1,5,2017,2
2300,2017-05-08,shot,rock,32,M,Black,Rancho Cordova,CA,True,attack,Foot,False,-121.287,38.59,True,30-44,armed,other weapon,other weapon,1,5,2017,2
2301,2017-05-08,shot,gun,29,M,White,Los Angeles,CA,False,attack,Not fleeing,False,-118.305,34.275,True,18-29,armed,gun,gun,1,5,2017,2
2302,2017-05-09,shot,undetermined,15,M,Hispanic,Bridgeport,CT,False,other,Car,False,-73.199,41.175,True,Under 18,undetermined,undetermined,undetermined,1,5,2017,2
2303,2017-05-09,shot,gun,25,M,Black,Jacksonville,FL,True,attack,Not fleeing,False,-81.519,30.322,True,18-29,armed,gun,gun,1,5,2017,2
2304,2017-05-09,shot,gun,40,M,White,Westminster,CO,False,attack,Not fleeing,False,-105.004,39.943,True,30-44,armed,gun,gun,1,5,2017,2
2305,2017-05-09,shot,unarmed,39,M,White,Lexington,SC,False,other,Foot,False,-81.34,33.839,True,30-44,unarmed,unarmed,unarmed,1,5,2017,2
2306,2017-05-09,shot,gun,34,M,White,Tiffin,OH,False,attack,Not fleeing,False,-83.173,41.091,True,30-44,armed,gun,gun,1,5,2017,2
2307,2017-05-09,shot,toy weapon,36,M,White,Brighton Township,MI,True,attack,Not fleeing,False,-83.755,42.536,True,30-44,unarmed,unarmed,toy weapon,1,5,2017,2
