,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,city/state
1686,2016-09-16,shot,knife,29,M,White,Owensboro,KY,False,attack,Not fleeing,False,-87.147,37.77,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2016,3,"Owensboro, KY"
1687,2016-09-16,tasered and shot,unarmed,40,M,Black,Tulsa,OK,False,other,Not fleeing,False,-95.958,36.206,True,30-44,unarmed,unarmed,unarmed,1,9,2016,3,"Tulsa, OK"
1688,2016-09-17,shot,hatchet,42,M,White,Beaumont,CA,False,other,Not fleeing,False,-116.949,33.929,True,30-44,armed,other weapon,knife/cutting instrument,1,9,2016,3,"Beaumont, CA"
1689,2016-09-17,shot,gun,25,M,Black,Philadelphia,PA,False,attack,Foot,False,-75.217,39.957,True,18-29,armed,gun,gun,1,9,2016,3,"Philadelphia, PA"
1690,2016-09-17,shot,toy weapon,45,M,White,Huntsville,AL,False,attack,Other,True,-86.54,34.659,True,30-44,unarmed,unarmed,toy weapon,1,9,2016,3,"Huntsville, AL"
1691,2016-09-17,shot,gun,55,M,White,Rutherfordton,NC,True,attack,Not fleeing,False,-81.961,35.364,True,45-59,armed,gun,gun,1,9,2016,3,"Rutherfordton, NC"
1692,2016-09-17,shot,knife,22,M,Other,St. Cloud,MN,False,attack,Not fleeing,False,-94.21,45.556,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2016,3,"St. Cloud, MN"
1693,2016-09-18,shot,gun,61,M,Black,Akron,OH,False,other,Not fleeing,False,-81.563,41.042,True,60-75,armed,gun,gun,1,9,2016,3,"Akron, OH"
1694,2016-09-19,shot,gun,46,F,White,Spring,TX,True,attack,Not fleeing,True,-95.378,30.067,True,45-59,armed,gun,gun,1,9,2016,3,"Spring, TX"
1695,2016-09-19,shot,unknown weapon,30,M,White,Logan Canyon,UT,True,other,Not fleeing,False,-111.094,39.321,True,18-29,armed,other weapon,other weapon,1,9,2016,3,"Logan Canyon, UT"
1696,2016-09-19,shot,gun,56,M,White,Wood County,TX,True,attack,Not fleeing,False,-95.258,32.729,True,45-59,armed,gun,gun,1,9,2016,3,"Wood County, TX"
1697,2016-09-20,shot,gun,35,M,White,Decatur County,TN,False,other,Car,True,-88.087,35.84,True,30-44,armed,gun,gun,1,9,2016,3,"Decatur County, TN"
1698,2016-09-20,shot,gun,22,M,White,Port St. Lucie,FL,True,attack,Not fleeing,False,-80.388,27.207,True,18-29,armed,gun,gun,1,9,2016,3,"Port St. Lucie, FL"
1699,2016-09-20,shot,gun,43,M,Black,Charlotte,NC,False,other,Not fleeing,True,,,True,30-44,armed,gun,gun,1,9,2016,3,"Charlotte, NC"
1700,2016-09-20,shot,gun,43,M,White,Nashville,TN,False,attack,Not fleeing,False,-86.765,36.211,True,30-44,armed,gun,gun,1,9,2016,3,"Nashville, TN"
1701,2016-09-20,shot,gun,49,M,White,Westminster,CO,False,other,Foot,False,-104.997,39.916,True,45-59,armed,gun,gun,1,9,2016,3,"Westminster, CO"
1702,2016-09-21,shot,unarmed,23,M,White,Louisville,NE,False,other,Not fleeing,False,-96.163,41.002,True,18-29,unarmed,unarmed,unarmed,1,9,2016,3,"Louisville, NE"
1703,2016-09-23,shot,unarmed,41,M,White,Fair Oaks,CA,False,attack,Foot,False,-121.23,38.665,True,30-44,unarmed,unarmed,unarmed,1,9,2016,3,"Fair Oaks, CA"
1704,2016-09-23,shot,undetermined,33,M,Black,Pikesville,MD,False,other,Not fleeing,True,-76.764,39.368,True,30-44,undetermined,undetermined,undetermined,1,9,2016,3,"Pikesville, MD"
1705,2016-09-23,shot,gun,30,M,Hispanic,San Antonio,TX,False,other,Foot,False,-98.534,29.373,True,18-29,armed,gun,gun,1,9,2016,3,"San Antonio, TX"
1706,2016-09-25,shot,gun,25,M,White,Claremont,NH,True,other,Not fleeing,False,-72.356,43.384,True,18-29,armed,gun,gun,1,9,2016,3,"Claremont, NH"
1707,2016-09-26,shot,gun,52,M,White,Garden City,ID,False,attack,Other,False,-116.264,43.644,True,45-59,armed,gun,gun,1,9,2016,3,"Garden City, ID"
1708,2016-09-26,shot,gun,32,M,White,Little Rock,AR,True,other,Not fleeing,False,-92.532,34.742,True,30-44,armed,gun,gun,1,9,2016,3,"Little Rock, AR"
1709,2016-09-26,shot,gun,46,M,White,Houston,TX,False,attack,Not fleeing,True,-95.442,29.725,True,45-59,armed,gun,gun,1,9,2016,3,"Houston, TX"
1710,2016-09-26,shot,gun,48,M,White,Burnsville,MN,True,other,Not fleeing,True,-93.213,44.79,True,45-59,armed,gun,gun,1,9,2016,3,"Burnsville, MN"
1711,2016-09-27,shot,unarmed,38,M,Black,El Cajon,CA,True,attack,Not fleeing,True,-116.952,32.808,True,30-44,unarmed,unarmed,unarmed,1,9,2016,3,"El Cajon, CA"
1712,2016-09-27,shot,undetermined,26,M,White,Phoenix,AZ,False,other,Car,False,-112.099,33.675,True,18-29,undetermined,undetermined,undetermined,1,9,2016,3,"Phoenix, AZ"
1713,2016-09-28,shot,unarmed,32,M,Black,Philadelphia,PA,False,attack,Not fleeing,False,-75.165,39.953,True,30-44,unarmed,unarmed,unarmed,1,9,2016,3,"Philadelphia, PA"
1714,2016-09-28,shot,knife,28,M,Hispanic,Valdosta,GA,False,attack,Not fleeing,True,-83.266,30.871,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2016,3,"Valdosta, GA"
1715,2016-09-29,shot,gun,53,M,White,Kingman,AZ,False,attack,Not fleeing,True,-114.04,35.213,True,45-59,armed,gun,gun,1,9,2016,3,"Kingman, AZ"
1716,2016-09-30,shot,undetermined,38,M,White,Groveton,TX,False,undetermined,Not fleeing,False,-95.126,31.055,True,30-44,undetermined,undetermined,undetermined,1,9,2016,3,"Groveton, TX"
1717,2016-09-30,shot,undetermined,18,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,-74.184,40.767,True,Under 18,undetermined,undetermined,undetermined,1,9,2016,3,"Newark, NJ"
1718,2016-09-30,shot,gun,32,M,Black,Campobello,SC,False,attack,Foot,False,-82.216,35.113,True,30-44,armed,gun,gun,1,9,2016,3,"Campobello, SC"
1719,2016-09-30,shot,gun,37,M,White,Belleville,MI,False,attack,Other,False,-83.432,42.173,True,30-44,armed,gun,gun,1,9,2016,3,"Belleville, MI"
1720,2016-09-30,shot,undetermined,18,M,Black,Newark,NJ,False,undetermined,Not fleeing,False,-74.184,40.767,True,Under 18,undetermined,undetermined,undetermined,1,9,2016,3,"Newark, NJ"
1721,2016-09-30,shot,gun,20,M,Black,Columbus,OH,False,other,Foot,False,-82.848,39.951,True,18-29,armed,gun,gun,1,9,2016,3,"Columbus, OH"
1722,2016-10-01,shot,gun,28,M,White,Hometown,WV,False,attack,Foot,False,-81.86,38.535,True,18-29,armed,gun,gun,1,10,2016,4,"Hometown, WV"
1723,2016-10-01,shot,gun,18,M,Black,Los Angeles,CA,False,other,Foot,True,-118.307,33.939,True,Under 18,armed,gun,gun,1,10,2016,4,"Los Angeles, CA"
1724,2016-10-02,shot,toy weapon,16,M,Hispanic,Los Angeles,CA,True,attack,Not fleeing,True,-118.25,34.0,True,Under 18,unarmed,unarmed,toy weapon,1,10,2016,4,"Los Angeles, CA"
1725,2016-10-02,shot,unknown weapon,36,M,Black,Markham,IL,False,other,Not fleeing,False,-87.667,41.594,True,30-44,armed,other weapon,other weapon,1,10,2016,4,"Markham, IL"
1726,2016-10-03,shot,gun,57,M,White,Lynn,MA,False,attack,Not fleeing,False,-70.934,42.46,True,45-59,armed,gun,gun,1,10,2016,4,"Lynn, MA"
1727,2016-10-03,shot,gun,49,M,White,Ventnor,NJ,False,other,Not fleeing,False,-74.488,39.352,True,45-59,armed,gun,gun,1,10,2016,4,"Ventnor, NJ"
1728,2016-10-04,shot,brick,31,M,Hispanic,Riverview,FL,False,attack,Foot,False,-82.329,27.861,True,30-44,armed,other weapon,other weapon,1,10,2016,4,"Riverview, FL"
1729,2016-10-04,shot,gun,26,M,White,Springdale,AR,False,attack,Not fleeing,False,-94.134,36.171,True,18-29,armed,gun,gun,1,10,2016,4,"Springdale, AR"
1730,2016-10-04,shot,gun,51,M,White,Hessel,MI,True,other,Not fleeing,False,-84.426,46.004,True,45-59,armed,gun,gun,1,10,2016,4,"Hessel, MI"
1731,2016-10-05,shot,machete,28,M,White,Boulder,CO,True,other,Not fleeing,False,-105.264,40.011,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Boulder, CO"
1732,2016-10-05,shot,gun,35,M,White,Moncks Corner,SC,False,attack,Car,False,-80.006,33.082,True,30-44,armed,gun,gun,1,10,2016,4,"Moncks Corner, SC"
1733,2016-10-07,shot,pepper spray,57,M,Black,Macon,GA,False,other,Not fleeing,False,-83.644,32.812,True,45-59,armed,other weapon,other weapon,1,10,2016,4,"Macon, GA"
1734,2016-10-07,shot,knife,36,M,White,Fort Wayne,IN,False,other,Not fleeing,False,-85.13,41.128,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Fort Wayne, IN"
1735,2016-10-07,shot,gun,42,M,White,Killeen,AL,False,attack,Not fleeing,False,-87.492,34.859,True,30-44,armed,gun,gun,1,10,2016,4,"Killeen, AL"
1736,2016-10-07,shot,gun,35,M,Black,Alexandria,LA,False,attack,Not fleeing,False,-92.517,31.34,True,30-44,armed,gun,gun,1,10,2016,4,"Alexandria, LA"
1737,2016-10-07,shot,toy weapon,49,M,White,Benton,AR,False,other,Not fleeing,False,-92.57,34.582,True,45-59,unarmed,unarmed,toy weapon,1,10,2016,4,"Benton, AR"
1738,2016-10-08,shot,knife,21,M,Hispanic,Federal Way,WA,True,other,Not fleeing,False,-122.296,47.343,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Federal Way, WA"
1739,2016-10-08,shot,undetermined,39,M,None,Wetumka,OK,False,other,Not fleeing,False,-96.23,35.174,True,30-44,undetermined,undetermined,undetermined,1,10,2016,4,"Wetumka, OK"
1740,2016-10-08,shot,knife,53,F,White,Modesto,CA,False,attack,Not fleeing,False,-120.968,37.665,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Modesto, CA"
1741,2016-10-08,shot,knife,62,M,White,Fort Wayne,IN,False,other,Not fleeing,False,-85.091,41.073,True,60-75,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Fort Wayne, IN"
1742,2016-10-09,shot,gun,41,M,Black,Syracuse,NY,False,attack,Not fleeing,False,-76.132,43.045,True,30-44,armed,gun,gun,1,10,2016,4,"Syracuse, NY"
1743,2016-10-09,shot,gun,40,M,White,Scottsdale,AZ,True,other,Car,False,-111.961,33.668,True,30-44,armed,gun,gun,1,10,2016,4,"Scottsdale, AZ"
1744,2016-10-10,shot,gun,50,M,None,Lumberton,NC,False,other,Not fleeing,False,-79.057,34.62,True,45-59,armed,gun,gun,1,10,2016,4,"Lumberton, NC"
1745,2016-10-10,shot,unarmed,27,M,Hispanic,Irvine,CA,True,other,Not fleeing,False,-117.795,33.684,True,18-29,unarmed,unarmed,unarmed,1,10,2016,4,"Irvine, CA"
1746,2016-10-10,shot,gun,19,M,Native,Midland,TX,False,other,Not fleeing,False,-102.033,32.011,True,18-29,armed,gun,gun,1,10,2016,4,"Midland, TX"
1747,2016-10-10,shot,undetermined,26,M,White,Westlake,OH,False,other,Car,False,-82.907,40.417,True,18-29,undetermined,undetermined,undetermined,1,10,2016,4,"Westlake, OH"
1748,2016-10-11,shot,knife,44,M,Asian,Seattle,WA,False,other,Not fleeing,False,,,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Seattle, WA"
1749,2016-10-11,shot,knife,30,M,White,Concord,CA,False,other,Not fleeing,False,-122.028,37.972,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Concord, CA"
1750,2016-10-12,shot,gun,31,M,White,Livingston Parish,LA,False,attack,Not fleeing,False,-90.973,30.454,True,30-44,armed,gun,gun,1,10,2016,4,"Livingston Parish, LA"
1751,2016-10-12,shot,gun,33,M,Black,Boston,MA,False,attack,Not fleeing,False,-71.005,42.389,True,30-44,armed,gun,gun,1,10,2016,4,"Boston, MA"
1752,2016-10-12,shot,gun,22,M,White,Morehead,KY,False,attack,Not fleeing,False,-83.494,38.226,True,18-29,armed,gun,gun,1,10,2016,4,"Morehead, KY"
1753,2016-10-13,shot,gun,50,M,None,Las Vegas,NV,False,other,Car,True,-115.14,36.17,True,45-59,armed,gun,gun,1,10,2016,4,"Las Vegas, NV"
1754,2016-10-13,shot,gun,38,M,White,Kent,WA,False,other,Not fleeing,False,-122.226,47.384,True,30-44,armed,gun,gun,1,10,2016,4,"Kent, WA"
1755,2016-10-13,tasered and shot,knife,46,M,White,Grants Pass,OR,True,other,Not fleeing,False,-123.384,42.416,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Grants Pass, OR"
1756,2016-10-14,shot,baseball bat,23,M,White,Beaumont,TX,False,attack,Not fleeing,False,-94.169,30.117,True,18-29,armed,other weapon,other weapon,1,10,2016,4,"Beaumont, TX"
1757,2016-10-14,shot,gun,24,M,Hispanic,Oak Cliff,TX,False,attack,Not fleeing,False,-96.821,32.711,True,18-29,armed,gun,gun,1,10,2016,4,"Oak Cliff, TX"
1758,2016-10-14,shot,gun,26,M,White,San Francisco,CA,True,attack,Not fleeing,False,-122.485,37.739,True,18-29,armed,gun,gun,1,10,2016,4,"San Francisco, CA"
1759,2016-10-15,shot,gun,38,M,None,Phenix City,AL,False,attack,Not fleeing,False,-85.101,32.479,True,30-44,armed,gun,gun,1,10,2016,4,"Phenix City, AL"
1760,2016-10-16,shot,toy weapon,26,F,White,Austin,TX,True,attack,Not fleeing,False,-97.789,30.198,True,18-29,unarmed,unarmed,toy weapon,1,10,2016,4,"Austin, TX"
1761,2016-10-16,tasered and shot,metal rake,32,M,White,Santa Cruz,CA,True,attack,Not fleeing,False,-122.046,36.954,True,30-44,armed,other weapon,other weapon,1,10,2016,4,"Santa Cruz, CA"
1762,2016-10-17,shot,sword,50,M,Hispanic,Miami,FL,True,other,Not fleeing,False,-80.294,25.939,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Miami, FL"
1763,2016-10-17,shot,gun,17,M,White,Benton,AR,True,attack,Foot,False,-92.601,34.592,True,Under 18,armed,gun,gun,1,10,2016,4,"Benton, AR"
1764,2016-10-17,tasered and shot,knife,39,M,White,Holiday,FL,True,other,Not fleeing,False,-74.232,39.971,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Holiday, FL"
1765,2016-10-18,shot,gun,28,M,Black,Benton Harbor,MI,False,attack,Not fleeing,True,-86.453,42.102,True,18-29,armed,gun,gun,1,10,2016,4,"Benton Harbor, MI"
1766,2016-10-18,shot,baseball bat,66,F,Black,Bronx,NY,True,attack,Not fleeing,False,-73.854,40.819,True,60-75,armed,other weapon,other weapon,1,10,2016,4,"Bronx, NY"
1767,2016-10-18,shot,gun,42,M,Hispanic,Tulsa,OK,False,attack,Not fleeing,False,-95.787,36.1,True,30-44,armed,gun,gun,1,10,2016,4,"Tulsa, OK"
1768,2016-10-18,shot,gun,34,M,White,Paris,KY,False,attack,Not fleeing,False,-84.266,38.197,True,30-44,armed,gun,gun,1,10,2016,4,"Paris, KY"
1769,2016-10-19,shot,undetermined,38,M,White,Willoughby,OH,False,other,Car,False,-81.407,41.64,True,30-44,undetermined,undetermined,undetermined,1,10,2016,4,"Willoughby, OH"
1770,2016-10-19,shot,gun,24,M,None,Dallas,TX,False,other,Not fleeing,False,-96.877,32.741,True,18-29,armed,gun,gun,1,10,2016,4,"Dallas, TX"
1771,2016-10-19,shot,vehicle,28,M,Hispanic,Henderson,NV,False,attack,Car,False,-115.028,36.044,True,18-29,armed,other weapon,other weapon,1,10,2016,4,"Henderson, NV"
1772,2016-10-20,shot,gun,29,M,White,Jacksonville,FL,False,attack,Not fleeing,False,-81.583,30.467,True,18-29,armed,gun,gun,1,10,2016,4,"Jacksonville, FL"
1773,2016-10-21,shot,gun,23,F,Native,Muckleshoot Indian Reservation,WA,True,other,Not fleeing,False,-122.131,47.259,True,18-29,armed,gun,gun,1,10,2016,4,"Muckleshoot Indian Reservation, WA"
1774,2016-10-21,tasered and shot,knife,58,M,White,Tulsa,OK,False,other,Not fleeing,False,-95.928,36.16,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Tulsa, OK"
1775,2016-10-22,shot,unknown weapon,21,M,White,Westover,AL,True,other,Not fleeing,False,-86.565,33.357,True,18-29,armed,other weapon,other weapon,1,10,2016,4,"Westover, AL"
1776,2016-10-22,shot,vehicle,31,M,None,Wildomar,CA,False,attack,Car,False,-117.289,33.649,True,30-44,armed,other weapon,other weapon,1,10,2016,4,"Wildomar, CA"
1777,2016-10-23,shot,toy weapon,45,M,White,Peterson,MN,False,attack,Not fleeing,False,-91.835,43.786,True,30-44,unarmed,unarmed,toy weapon,1,10,2016,4,"Peterson, MN"
1778,2016-10-23,shot,gun,38,M,White,Edmonton,KY,False,attack,Not fleeing,False,-85.584,37.021,True,30-44,armed,gun,gun,1,10,2016,4,"Edmonton, KY"
1779,2016-10-23,shot,gun,40,M,Black,Colorado Springs,CO,False,attack,Not fleeing,False,-104.794,38.837,True,30-44,armed,gun,gun,1,10,2016,4,"Colorado Springs, CO"
1780,2016-10-24,shot,gun,19,M,Black,North St. Louis,MO,False,attack,Car,False,-90.229,38.673,True,18-29,armed,gun,gun,1,10,2016,4,"North St. Louis, MO"
1781,2016-10-25,shot,toy weapon,46,M,Black,Little Rock,AR,False,other,Not fleeing,False,-92.265,34.741,True,45-59,unarmed,unarmed,toy weapon,1,10,2016,4,"Little Rock, AR"
1782,2016-10-25,shot,toy weapon,25,M,White,Elkton,MD,True,attack,Not fleeing,False,-75.821,39.599,True,18-29,unarmed,unarmed,toy weapon,1,10,2016,4,"Elkton, MD"
1783,2016-10-25,shot,toy weapon,25,F,White,Elkton,MD,False,attack,Not fleeing,False,-75.821,39.599,True,18-29,unarmed,unarmed,toy weapon,1,10,2016,4,"Elkton, MD"
1784,2016-10-25,shot,knife,37,M,White,Lincoln,CA,True,other,Not fleeing,False,-121.293,38.889,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Lincoln, CA"
1785,2016-10-26,shot,gun,25,M,Black,Carrollton,TX,False,other,Not fleeing,False,-96.919,32.984,True,18-29,armed,gun,gun,1,10,2016,4,"Carrollton, TX"
1786,2016-10-26,tasered and shot,unarmed,36,M,White,Bartlesville,OK,False,attack,Not fleeing,False,-95.944,36.753,True,30-44,unarmed,unarmed,unarmed,1,10,2016,4,"Bartlesville, OK"
1787,2016-10-27,shot,gun,32,M,White,Billings,MT,True,other,Not fleeing,False,-108.552,45.752,True,30-44,armed,gun,gun,1,10,2016,4,"Billings, MT"
1788,2016-10-27,shot,gun and knife,33,M,Black,San Antonio,TX,False,other,Not fleeing,False,-98.44,29.493,True,30-44,armed,gun,gun,1,10,2016,4,"San Antonio, TX"
1789,2016-10-27,shot,undetermined,24,M,Hispanic,Elberton,GA,False,attack,Foot,False,-82.897,34.233,True,18-29,undetermined,undetermined,undetermined,1,10,2016,4,"Elberton, GA"
1790,2016-10-28,shot,gun,37,M,White,Morris,MN,False,attack,Other,False,-96.008,45.818,True,30-44,armed,gun,gun,1,10,2016,4,"Morris, MN"
1791,2016-10-28,shot,gun,38,M,Black,Sacramento,CA,True,attack,Not fleeing,False,-121.355,38.659,True,30-44,armed,gun,gun,1,10,2016,4,"Sacramento, CA"
1792,2016-10-28,shot,knife,45,M,Asian,North Royalton,OH,True,attack,Not fleeing,False,-81.767,41.326,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"North Royalton, OH"
1793,2016-10-30,shot,knife,31,M,Black,Boston,MA,True,other,Not fleeing,False,-71.068,42.344,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Boston, MA"
1794,2016-10-30,shot,undetermined,34,M,White,Kingman,AZ,False,other,Car,False,-114.038,35.239,True,30-44,undetermined,undetermined,undetermined,1,10,2016,4,"Kingman, AZ"
1795,2016-10-30,shot,gun,23,M,Hispanic,Corpus Christi,TX,False,attack,Not fleeing,False,-97.393,27.794,True,18-29,armed,gun,gun,1,10,2016,4,"Corpus Christi, TX"
1796,2016-10-30,shot,gun,38,M,None,Leedey,OK,False,attack,Car,False,,,True,30-44,armed,gun,gun,1,10,2016,4,"Leedey, OK"
1797,2016-10-31,shot,vehicle,39,F,Black,Torrance,CA,True,attack,Car,False,-118.316,33.819,True,30-44,armed,other weapon,other weapon,1,10,2016,4,"Torrance, CA"
1798,2016-10-31,shot,knife,55,M,Hispanic,Chatsworth,CA,False,attack,Not fleeing,False,-118.569,34.241,True,45-59,armed,other weapon,knife/cutting instrument,1,10,2016,4,"Chatsworth, CA"
1799,2016-10-31,shot,gun,31,F,White,Brookville,OH,False,attack,Other,False,-84.425,39.852,True,30-44,armed,gun,gun,1,10,2016,4,"Brookville, OH"
1800,2016-11-01,shot,gun,76,M,White,Carson City,NV,False,other,Not fleeing,False,-119.761,39.161,True,Over 75,armed,gun,gun,1,11,2016,4,"Carson City, NV"
1801,2016-11-02,shot,gun,59,M,White,Houma,LA,True,attack,Not fleeing,True,-90.756,29.574,True,45-59,armed,gun,gun,1,11,2016,4,"Houma, LA"
1802,2016-11-02,shot,gun,40,M,White,West Jordan,UT,False,other,Other,False,-111.922,40.589,True,30-44,armed,gun,gun,1,11,2016,4,"West Jordan, UT"
1803,2016-11-03,shot,gun,23,M,Black,Salisbury,NC,False,attack,Not fleeing,False,-80.458,35.668,True,18-29,armed,gun,gun,1,11,2016,4,"Salisbury, NC"
1804,2016-11-03,shot,knife,64,M,None,Chambersburg,PA,True,attack,Not fleeing,False,-77.661,39.938,True,60-75,armed,other weapon,knife/cutting instrument,1,11,2016,4,"Chambersburg, PA"
1805,2016-11-03,shot,gun,56,F,White,Loganville,GA,False,attack,Not fleeing,False,-83.963,33.791,True,45-59,armed,gun,gun,1,11,2016,4,"Loganville, GA"
1806,2016-11-04,shot,unarmed,26,M,Hispanic,Palm Springs,CA,False,other,Not fleeing,False,-116.546,33.818,True,18-29,unarmed,unarmed,unarmed,1,11,2016,4,"Palm Springs, CA"
1807,2016-11-04,shot,gun,35,M,Hispanic,New York,NY,True,attack,Other,False,,,True,30-44,armed,gun,gun,1,11,2016,4,"New York, NY"
1808,2016-11-05,shot,knife,49,M,White,Lealman,FL,True,other,Not fleeing,False,-82.725,27.818,True,45-59,armed,other weapon,knife/cutting instrument,1,11,2016,4,"Lealman, FL"
1809,2016-11-05,shot,undetermined,36,M,White,Okemah,OK,False,other,Car,False,,,True,30-44,undetermined,undetermined,undetermined,1,11,2016,4,"Okemah, OK"
1810,2016-11-05,shot,gun,56,M,White,Clendenin,WV,False,attack,Not fleeing,False,-81.353,38.451,True,45-59,armed,gun,gun,1,11,2016,4,"Clendenin, WV"
1811,2016-11-05,shot,gun,59,M,None,Beaver,WA,True,other,Not fleeing,False,-124.348,48.057,True,45-59,armed,gun,gun,1,11,2016,4,"Beaver, WA"
1812,2016-11-05,shot,gun,34,M,White,Gladewater,TX,False,other,Other,True,-94.956,32.543,True,30-44,armed,gun,gun,1,11,2016,4,"Gladewater, TX"
1813,2016-11-06,shot,gun,43,M,White,Aiken,SC,True,attack,Not fleeing,False,-81.828,33.462,True,30-44,armed,gun,gun,1,11,2016,4,"Aiken, SC"
1814,2016-11-06,shot,metal pipe,31,M,White,Maurice River,NJ,False,other,Foot,False,-74.981,39.254,True,30-44,armed,other weapon,other weapon,1,11,2016,4,"Maurice River, NJ"
1815,2016-11-06,shot,undetermined,17,M,White,Phenix City,AL,False,other,Car,False,-85.004,32.504,True,Under 18,undetermined,undetermined,undetermined,1,11,2016,4,"Phenix City, AL"
1816,2016-11-06,shot,hammer,32,M,White,Hensley,WV,True,other,Not fleeing,False,-81.7,37.474,True,30-44,armed,other weapon,other weapon,1,11,2016,4,"Hensley, WV"
1817,2016-11-06,tasered and shot,unarmed,33,M,Hispanic,Santa Ana,CA,False,attack,Not fleeing,False,-117.903,33.727,True,30-44,unarmed,unarmed,unarmed,1,11,2016,4,"Santa Ana, CA"
1818,2016-11-06,tasered and shot,undetermined,43,M,White,Bowling Green,KY,False,other,Car,False,-86.481,36.969,True,30-44,undetermined,undetermined,undetermined,1,11,2016,4,"Bowling Green, KY"
1819,2016-11-07,shot,gun,31,M,Black,Philadelphia,PA,False,attack,Other,False,-75.145,39.999,True,30-44,armed,gun,gun,1,11,2016,4,"Philadelphia, PA"
1820,2016-11-08,shot,gun,23,M,Hispanic,Denver,CO,False,attack,Other,False,-104.965,39.78,True,18-29,armed,gun,gun,1,11,2016,4,"Denver, CO"
